day,date,sport,time,edző,klub
Kedd,2025-08-12,TRX köredzés,18:15-19:15,Kovács Anikó HU/EN,allee
Kedd,2025-08-12,Gerinctorna.,18:30-19:30,Böröcz Anita,allee
Szerda,2025-08-13,Cardio Kick-box,18:00-19:00,Kalamár Eszter,allee
Szerda,2025-08-13,TRX,18:15-19:15,Jónás Gergely,allee
Szerda,2025-08-13,Pilates.,18:30-19:30,Gerő Luca,allee
Csütörtök,2025-08-14,Alakformáló,18:00-19:00,Dobos Fanny,allee
Csütörtök,2025-08-14,TRX köredzés,18:15-19:15,Kovács Anikó HU/EN,allee
Csütörtök,2025-08-14,Gerinctorna.,18:30-19:30,Böröcz Anita,allee
Péntek,2025-08-15,Funkcionális köredzés,18:00-19:00,Vujicsity Viktória,allee
Péntek,2025-08-15,Hot Iron I,18:00-19:00,Dobos Fanny,allee
Vasárnap,2025-08-17,Alakformáló,18:00-19:00,Dobos Fanny,allee
Hétfő,2025-08-11,Zsírégető,19:00-20:00,Kalamár Eszter,allee
Hétfő,2025-08-11,Funkcionális köredzés,19:15-20:15,Vujicsity Viktória,allee
Hétfő,2025-08-11,Pilates.,19:30-20:30,Kovács Rózsa ,allee
Kedd,2025-08-12,Zsírégető,19:00-20:00,Paulovics Adrienn,allee
Kedd,2025-08-12,Funkcionális köredzés,19:15-20:15,Vujicsity Viktória,allee
Kedd,2025-08-12,Dinamikus jóga,19:30-20:30,Erdős Réka ,allee
Szerda,2025-08-13,Zsírégető,19:00-20:00,Kalamár Eszter,allee
Szerda,2025-08-13,Cross Training,19:15-20:15,Szentgyörgyi Lilien,allee
Csütörtök,2025-08-14,Zsírégető,19:00-20:00,Paulovics Adrienn,allee
Csütörtök,2025-08-14,Funkcionális köredzés,19:15-20:15,Sánta Stella HU/EN,allee
Csütörtök,2025-08-14,Dinamikus jóga,19:30-20:30,Erdős Réka ,allee
Péntek,2025-08-15,Stretching.,19:00-20:00,Dobos Fanny,allee
Hétfő,2025-08-11,Hot Iron I,20:00-21:00,Dobos Fanny,allee
Kedd,2025-08-12,Gerinctorna,20:00-21:00,Paulovics Adrienn,allee
Szerda,2025-08-13,Hot Iron I,20:00-21:00,Dobos Fanny,allee
Csütörtök,2025-08-14,Gerinctorna+stretching,20:00-21:00,Paulovics Adrienn,allee
Szerda,2025-08-06,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Csütörtök,2025-08-07,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Péntek,2025-08-08,Cross Training,06:45-07:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2025-08-04,Alakformáló,07:00-08:00,Borbély Beatrix,nyugati
Hétfő,2025-08-04,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Kedd,2025-08-05,Indoor Cycling ICG,07:45-08:45,Králik Eszter HU/EN,nyugati
Szerda,2025-08-06,Alakformáló,07:00-08:00,Borbély Beatrix,nyugati
Szerda,2025-08-06,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Péntek,2025-08-08,TRX köredzés,07:45-08:45,Kárpáti Ildikó HU/EN,nyugati
Kedd,2025-08-05,Pilates,08:00-09:00,Antal Laura HU/EN,nyugati
Péntek,2025-08-08,Pilates,08:00-09:00,Antal Laura HU/EN,nyugati
Szombat,2025-08-09,KRAV-MAGA,08:00-09:30,Sira Gyula,nyugati
Kedd,2025-08-05,Detox jóga,09:00-10:00,Völgyes Flávia,nyugati
Kedd,2025-08-05,Hot Iron Cross,09:00-10:00,Szalka Andi,nyugati
Csütörtök,2025-08-07,Detox jóga,09:00-10:00,Völgyes Flávia,nyugati
Csütörtök,2025-08-07,Hot Iron Cross,09:00-10:00,Szalka Andi,nyugati
Péntek,2025-08-08,Yin  jóga,09:00-10:00,Antal Laura HU/EN,nyugati
Vasárnap,2025-08-10,Indoor Cycling ICG,09:30-10:30,Králik Eszter HU/EN,nyugati
Szombat,2025-08-09,Giryafit,10:00-11:00,Fischer Gábor HU/EN,nyugati
Szombat,2025-08-09,Indoor Cycling ICG,10:00-11:00,Szalai Ági HU/EN,nyugati
Vasárnap,2025-08-10,Alakformáló,10:00-11:00,Berki Betti ,nyugati
Hétfő,2025-08-04,Pilates,11:00-12:00,Reitter Zsófia,nyugati
Szerda,2025-08-06,Pilates,11:00-12:00,Erdős Réka ,nyugati
Szombat,2025-08-09,Dinamikus jóga.,11:00-12:00,Erdős Réka ,nyugati
Vasárnap,2025-08-10,Funkcionális köredzés,11:00-12:00,Szentgyörgyi Lilien,nyugati
Hétfő,2025-08-04,Jóga,12:00-13:00,Palkó Roberta HU/EN,nyugati
Szerda,2025-08-06,Dinamikus jóga,12:00-13:00,Erdős Réka ,nyugati
Szombat,2025-08-09,Pilates.,12:00-13:00,Erdős Réka ,nyugati
Péntek,2025-08-08,Pilates.,15:00-16:00,Polányi Petra,nyugati
Vasárnap,2025-08-10,Pilates.,15:45-16:45,Erdős Réka ,nyugati
Hétfő,2025-08-04,Pilates.,16:00-17:00,Polányi Petra,nyugati
Kedd,2025-08-05,Alakformáló,16:00-17:00,Borbély Beatrix,nyugati
Kedd,2025-08-05,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Kedd,2025-08-05,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Szerda,2025-08-06,Pilates.,16:00-17:00,Polányi Petra,nyugati
Szerda,2025-08-06,Zumba,16:45-17:45,Kovács Andrea,nyugati
Csütörtök,2025-08-07,Alakformáló,16:00-17:00,Auer Bernadett,nyugati
Csütörtök,2025-08-07,Indoor Cycling ICG,16:30-17:30,Trankó Ida ,nyugati
Csütörtök,2025-08-07,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Péntek,2025-08-08,Alakformáló,16:00-17:00,Polányi Petra,nyugati
Péntek,2025-08-08,Jóga & Stretching,16:45-17:45,Tar Edit,nyugati
Szombat,2025-08-09,Alakformáló,16:00-17:00,Auer Bernadett,nyugati
Vasárnap,2025-08-10,Stretching,16:45-17:45,Erdős Réka ,nyugati
Hétfő,2025-08-04,Alakformáló,17:00-18:00,Polányi Petra,nyugati
Hétfő,2025-08-04,Funkcionális köredzés,17:15-18:15,Balog Bíborka Bella ,nyugati
Hétfő,2025-08-04,Indoor Cycling ICG,17:30-18:30,Szalai Ági HU/EN,nyugati
Hétfő,2025-08-04,Pilates,17:45-18:45,Tornai Piroska HU/EN,nyugati
Kedd,2025-08-05,Zsírégető,17:00-18:00,Fazekas Éva,nyugati
Kedd,2025-08-05,Cross Training,17:15-18:15,Keserű Dóri,nyugati
Kedd,2025-08-05,Indoor Cycling ICG,17:30-18:30,Kazi Alex,nyugati
Kedd,2025-08-05,Pilates,17:45-18:45,Kocsis Kata,nyugati
Szerda,2025-08-06,Alakformáló,17:00-18:00,Polányi Petra,nyugati
Szerda,2025-08-06,Funkcionális köredzés,17:15-18:15,Serrano Gergő HU/EN,nyugati
Szerda,2025-08-06,Indoor Cycling ICG,17:30-18:30,Takács Henriett,nyugati
Szerda,2025-08-06,Pilates,17:45-18:45,Tornai Piroska HU/EN,nyugati
Csütörtök,2025-08-07,Zsírégető,17:00-18:00,Fazekas Éva,nyugati
Csütörtök,2025-08-07,Cross Training,17:15-18:15,Keserű Dóri,nyugati
Csütörtök,2025-08-07,Indoor Cycling ICG,17:30-18:30,Kazi Alex,nyugati
Csütörtök,2025-08-07,Pilates,17:45-18:45,Kocsis Kata,nyugati
Péntek,2025-08-08,Hot Iron Cross,17:00-18:00,Radácsy Petra,nyugati
Péntek,2025-08-08,Cross Training,17:15-18:30,Serrano Gergő HU/EN,nyugati
Péntek,2025-08-08,Indoor Cycling ICG,17:30-18:30,Králik Eszter HU/EN,nyugati
Péntek,2025-08-08,Gerinctorna,17:45-18:45,Böröcz Anita,nyugati
Vasárnap,2025-08-10,Alakformáló,17:00-18:00,Böröcz Anita,nyugati
Vasárnap,2025-08-10,Jóga,17:45-18:45,Erdős Réka ,nyugati
Hétfő,2025-08-04,Hot Iron Cross,18:00-19:00,Radácsy Petra,nyugati
Hétfő,2025-08-04,TRX köredzés,18:15-19:15,Serrano Gergő HU/EN,nyugati
Hétfő,2025-08-04,Indoor Cycling ICG,18:30-19:30,Takács Henriett,nyugati
Hétfő,2025-08-04,Gerinctorna+stretching,18:45-19:45,Tornai Piroska HU/EN,nyugati
Kedd,2025-08-05,Giryafit,18:00-19:00,Fischer Gábor HU/EN,nyugati
Kedd,2025-08-05,TRX köredzés,18:15-19:15,Ajanidisz Teodóra,nyugati
Kedd,2025-08-05,Indoor Cycling ICG,18:30-19:30,Kazi Alex,nyugati
Kedd,2025-08-05,Jóga,18:45-19:45,Kovács Rózsa ,nyugati
Szerda,2025-08-06,Hot Iron II,18:00-19:00,Radácsy Petra,nyugati
Szerda,2025-08-06,Cross Training,18:15-19:15,Serrano Gergő HU/EN,nyugati
Szerda,2025-08-06,Indoor Cycling ICG,18:30-19:30,Takács Henriett,nyugati
Szerda,2025-08-06,Gerinctorna+stretching,18:45-19:45,Tornai Piroska HU/EN,nyugati
Csütörtök,2025-08-07,Giryafit,18:00-19:00,Fischer Gábor HU/EN,nyugati
Csütörtök,2025-08-07,TRX köredzés,18:15-19:15,Ajanidisz Teodóra,nyugati
Csütörtök,2025-08-07,Indoor Cycling ICG,18:30-19:30,Kazi Alex,nyugati
Csütörtök,2025-08-07,Jóga,18:45-19:45,Kovács Rózsa ,nyugati
Péntek,2025-08-08,Hot Iron I,18:00-19:00,Radácsy Petra,nyugati
Vasárnap,2025-08-10,Funkcionális köredzés,18:15-19:15,Trankó Ida ,nyugati
Hétfő,2025-08-04,Alakformáló,19:00-20:00,Vatamány Krisztina ,nyugati
Hétfő,2025-08-04,Cross Training,19:15-20:15,Serrano Gergő HU/EN,nyugati
Hétfő,2025-08-04,Indoor Cycling ICG,19:30-20:30,Szőcs Gabi HU/EN,nyugati
Hétfő,2025-08-04,Flow jóga,19:45-20:45,Szabó Júlia,nyugati
Kedd,2025-08-05,Zsírégető,19:00-20:00,Kabai Petra,nyugati
Kedd,2025-08-05,Pilates,19:45-20:45,Ajanidisz Teodóra,nyugati
Szerda,2025-08-06,Alakformáló,19:00-20:00,Vatamány Krisztina ,nyugati
Szerda,2025-08-06,Indoor Cycling ICG,19:30-20:30,Szalai Ági HU/EN,nyugati
Szerda,2025-08-06,Flow jóga,19:45-20:45,Erdős Réka ,nyugati
Csütörtök,2025-08-07,Zsírégető,19:00-20:00,Kabai Petra,nyugati
Csütörtök,2025-08-07,Pilates,19:45-20:45,Ajanidisz Teodóra,nyugati
Péntek,2025-08-08,Zsírégető,19:00-20:00,Berki Betti ,nyugati
Hétfő,2025-08-04,Aerial yoga,20:00-21:00,Angyal Kyra ,nyugati
Kedd,2025-08-05,Alakformáló,20:00-21:00,Berki Betti ,nyugati
Szerda,2025-08-13,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Csütörtök,2025-08-14,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Péntek,2025-08-15,Cross Training,06:45-07:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2025-08-11,Alakformáló,07:00-08:00,Borbély Beatrix,nyugati
Hétfő,2025-08-11,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Kedd,2025-08-12,Indoor Cycling ICG,07:45-08:45,Králik Eszter HU/EN,nyugati
Szerda,2025-08-13,Alakformáló,07:00-08:00,Borbély Beatrix,nyugati
Szerda,2025-08-13,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Péntek,2025-08-15,TRX köredzés,07:45-08:45,Kárpáti Ildikó HU/EN,nyugati
Kedd,2025-08-12,Pilates,08:00-09:00,Antal Laura HU/EN,nyugati
Péntek,2025-08-15,Pilates,08:00-09:00,Antal Laura HU/EN,nyugati
Szombat,2025-08-16,KRAV-MAGA,08:00-09:30,Sira Gyula,nyugati
Kedd,2025-08-12,Hot Iron Cross,09:00-10:00,Szalka Andi,nyugati
Csütörtök,2025-08-14,Hot Iron Cross,09:00-10:00,Szalka Andi,nyugati
Péntek,2025-08-15,Yin  jóga,09:00-10:00,Antal Laura HU/EN,nyugati
Vasárnap,2025-08-17,Indoor Cycling ICG,09:30-10:30,Králik Eszter HU/EN,nyugati
Szombat,2025-08-16,Giryafit,10:00-11:00,Fischer Gábor HU/EN,nyugati
Szombat,2025-08-16,Indoor Cycling ICG,10:00-11:00,Szalai Ági HU/EN,nyugati
Vasárnap,2025-08-17,Alakformáló,10:00-11:00,Berki Betti ,nyugati
Hétfő,2025-08-11,Pilates,11:00-12:00,Erdős Réka ,nyugati
Szerda,2025-08-13,Pilates,11:00-12:00,Erdős Réka ,nyugati
Szombat,2025-08-16,Dinamikus jóga.,11:00-12:00,Szabó Júlia,nyugati
Vasárnap,2025-08-17,Funkcionális köredzés,11:00-12:00,Tordai Luca,nyugati
Hétfő,2025-08-11,Dinamikus jóga,12:00-13:00,Erdős Réka ,nyugati
Szerda,2025-08-13,Dinamikus jóga,12:00-13:00,Erdős Réka ,nyugati
Szombat,2025-08-16,Pilates.,12:00-13:00,Kocsis Kata,nyugati
Péntek,2025-08-15,Pilates.,15:00-16:00,Polányi Petra,nyugati
Vasárnap,2025-08-17,Pilates.,15:45-16:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2025-08-11,Pilates.,16:00-17:00,Polányi Petra,nyugati
Hétfő,2025-08-11,Zumba,16:45-17:45,Kovács Andrea,nyugati
Kedd,2025-08-12,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Kedd,2025-08-12,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Kedd,2025-08-12,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Szerda,2025-08-13,Pilates.,16:00-17:00,Polányi Petra,nyugati
Szerda,2025-08-13,Zumba,16:45-17:45,Kovács Andrea,nyugati
Csütörtök,2025-08-14,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Csütörtök,2025-08-14,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Csütörtök,2025-08-14,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Péntek,2025-08-15,Alakformáló,16:00-17:00,Polányi Petra,nyugati
Péntek,2025-08-15,Jóga & Stretching,16:45-17:45,Zsombok-Macsári Dzsenifer ,nyugati
Szombat,2025-08-16,Alakformáló,16:00-17:00,Angyal Mercédesz ,nyugati
Vasárnap,2025-08-17,Stretching,16:45-17:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2025-08-11,Alakformáló,17:00-18:00,Polányi Petra,nyugati
Hétfő,2025-08-11,Funkcionális köredzés,17:15-18:15,Balog Bíborka Bella ,nyugati
Hétfő,2025-08-11,Indoor Cycling ICG,17:30-18:30,Csonka Anita ,nyugati
Hétfő,2025-08-11,Pilates,17:45-18:45,Tornai Piroska HU/EN,nyugati
Kedd,2025-08-12,Zsírégető,17:00-18:00,Fazekas Éva,nyugati
Kedd,2025-08-12,Cross Training,17:15-18:15,Trankó Ida ,nyugati
Kedd,2025-08-12,Indoor Cycling ICG,17:30-18:30,Kazi Alex,nyugati
Kedd,2025-08-12,Pilates,17:45-18:45,Kocsis Kata,nyugati
Szerda,2025-08-13,Alakformáló,17:00-18:00,Polányi Petra,nyugati
Szerda,2025-08-13,Funkcionális köredzés,17:15-18:15,Balog Bíborka Bella ,nyugati
Szerda,2025-08-13,Indoor Cycling ICG,17:30-18:30,Takács Henriett,nyugati
Szerda,2025-08-13,Pilates,17:45-18:45,Tornai Piroska HU/EN,nyugati
Csütörtök,2025-08-14,Zsírégető,17:00-18:00,Fazekas Éva,nyugati
Csütörtök,2025-08-14,Cross Training,17:15-18:15,Gerencsér Ágnes,nyugati
Csütörtök,2025-08-14,Indoor Cycling ICG,17:30-18:30,Kazi Alex,nyugati
Csütörtök,2025-08-14,Pilates,17:45-18:45,Kocsis Kata,nyugati
Péntek,2025-08-15,Hot Iron Cross,17:00-18:00,Radácsy Petra,nyugati
Péntek,2025-08-15,Cross Training,17:15-18:30,Balog Bíborka Bella ,nyugati
Péntek,2025-08-15,Indoor Cycling ICG,17:30-18:30,Králik Eszter HU/EN,nyugati
Péntek,2025-08-15,Gerinctorna,17:45-18:45,Böröcz Anita,nyugati
Vasárnap,2025-08-17,Alakformáló,17:00-18:00,Böröcz Anita,nyugati
Vasárnap,2025-08-17,Gerinctorna,17:45-18:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2025-08-11,Hot Iron Cross,18:00-19:00,Radácsy Petra,nyugati
Hétfő,2025-08-11,TRX köredzés,18:15-19:15,Serrano Gergő HU/EN,nyugati
Hétfő,2025-08-11,Indoor Cycling ICG,18:30-19:30,Takács Henriett,nyugati
Hétfő,2025-08-11,Gerinctorna+stretching,18:45-19:45,Csonka Anita ,nyugati
Kedd,2025-08-12,Giryafit,18:00-19:00,Fischer Gábor HU/EN,nyugati
Kedd,2025-08-12,TRX köredzés,18:15-19:15,Ajanidisz Teodóra,nyugati
Kedd,2025-08-12,Indoor Cycling ICG,18:30-19:30,Kazi Alex,nyugati
Kedd,2025-08-12,Jóga,18:45-19:45,Kovács Rózsa ,nyugati
Szerda,2025-08-13,Hot Iron II,18:00-19:00,Radácsy Petra,nyugati
Szerda,2025-08-13,Cross Training,18:15-19:15,Balog Bíborka Bella ,nyugati
Szerda,2025-08-13,Indoor Cycling ICG,18:30-19:30,Takács Henriett,nyugati
Szerda,2025-08-13,Gerinctorna+stretching,18:45-19:45,Tornai Piroska HU/EN,nyugati
