day,date,sport,time,edző,klub
Csütörtök,2026-01-08,Hot Iron I,17:00-18:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-08,Cross Training,17:15-18:15,Virág Vera,allee
Csütörtök,2026-01-08,Pilates.,17:30-18:30,Oli Renáta,allee
Péntek,2026-01-09,Alakformáló,17:00-18:00,Dobos Fanny HU/EN,allee
Péntek,2026-01-09,Runners' Gym,17:00-18:00,Serrano Gergő HU/EN,allee
Péntek,2026-01-09,Zumba,17:30-18:30,Jámbor Bea,allee
Szombat,2026-01-10,Pilates.,17:30-18:30,Reitter Zsófia,allee
Vasárnap,2026-01-11,Hot Iron I,17:00-18:00,Dobos Fanny HU/EN,allee
Hétfő,2026-01-05,Cardio Kick-box,18:00-19:00,Kalamár Eszter,allee
Hétfő,2026-01-05,TRX köredzés,18:15-19:15,Vujicsity Viktória,allee
Kedd,2026-01-06,Alakformáló,18:00-19:00,Dobos Fanny HU/EN,allee
Kedd,2026-01-06,Funkcionális köredzés,18:15-19:15,Vujicsity Viktória,allee
Kedd,2026-01-06,Gerinctorna.,18:30-19:30,Böröcz Anita,allee
Szerda,2026-01-07,Cardio Kick-box,18:00-19:00,Kalamár Eszter,allee
Szerda,2026-01-07,TRX,18:15-19:15,Jónás Gergely,allee
Szerda,2026-01-07,Pilates.,18:30-19:30,Gerő Luca,allee
Csütörtök,2026-01-08,Alakformáló,18:00-19:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-08,TRX köredzés,18:15-19:15,Sánta Stella HU/EN,allee
Csütörtök,2026-01-08,Gerinctorna.,18:30-19:30,Böröcz Anita,allee
Péntek,2026-01-09,Funkcionális köredzés,18:00-19:00,Vujicsity Viktória,allee
Péntek,2026-01-09,Hot Iron I,18:00-19:00,Dobos Fanny HU/EN,allee
Vasárnap,2026-01-11,Alakformáló,18:00-19:00,Dobos Fanny HU/EN,allee
Hétfő,2026-01-05,Zsírégető,19:00-20:00,Kalamár Eszter,allee
Hétfő,2026-01-05,Funkcionális köredzés,19:15-20:15,Vujicsity Viktória,allee
Kedd,2026-01-06,Zsírégető,19:00-20:00,Auer Bernadett,allee
Kedd,2026-01-06,TRX köredzés,19:15-20:15,Vujicsity Viktória,allee
Kedd,2026-01-06,Stretching,19:30-20:30,Dobos Fanny HU/EN,allee
Szerda,2026-01-07,Zsírégető,19:00-20:00,Kalamár Eszter,allee
Szerda,2026-01-07,Cross Training,19:15-20:15,Kovács Anikó HU/EN,allee
Szerda,2026-01-07,Gerinctorna,19:30-20:30,Virág Vera,allee
Csütörtök,2026-01-08,Zsírégető,19:00-20:00,Auer Bernadett,allee
Csütörtök,2026-01-08,Funkcionális köredzés,19:15-20:15,Sánta Stella HU/EN,allee
Csütörtök,2026-01-08,Dinamikus jóga,19:30-20:30,Erdős Réka ,allee
Péntek,2026-01-09,Kezdő dance step,19:00-20:00,Harnos Erika ,allee
Péntek,2026-01-09,Stretching.,19:00-20:00,Dobos Fanny HU/EN,allee
Péntek,2026-01-09,TRX köredzés,19:00-20:00,Vujicsity Viktória,allee
Hétfő,2026-01-05,Hot Iron I,20:00-21:00,Dobos Fanny HU/EN,allee
Kedd,2026-01-06,Gerinctorna+stretching,20:00-21:00,Auer Bernadett,allee
Szerda,2026-01-07,Hot Iron I,20:00-21:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-08,Gerinctorna+stretching,20:00-21:00,Auer Bernadett,allee
Kedd,2026-01-13,Funkcionális köredzés,06:30-07:30,Dán Vanda,allee
Szerda,2026-01-14,Stretching,06:30-07:30,Dán Vanda,allee
Csütörtök,2026-01-15,Funkcionális köredzés,06:30-07:30,Dán Vanda,allee
Kedd,2026-01-13,Pilates.,07:00-08:00,Oli Renáta,allee
Csütörtök,2026-01-15,Pilates.,07:00-08:00,Oli Renáta,allee
Szombat,2026-01-17,Alakformáló,09:00-10:00,Dobos Fanny HU/EN,allee
Szombat,2026-01-17,Funkcionális köredzés,09:00-10:00,Serrano Gergő HU/EN,allee
Hétfő,2026-01-12,Hot Iron I,10:00-11:00,Dobos Fanny HU/EN,allee
Szerda,2026-01-14,Hot Iron I,10:00-11:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-15,Gerinctorna+stretching,10:00-11:00,Kovács Laura,allee
Péntek,2026-01-16,Hot Iron I,10:00-11:00,Dobos Fanny HU/EN,allee
Szombat,2026-01-17,Cross Training,10:00-11:00,Serrano Gergő HU/EN,allee
Szombat,2026-01-17,Hot Iron I,10:00-11:00,Dobos Fanny HU/EN,allee
Vasárnap,2026-01-18,Alakformáló,10:00-11:00,Dobos Fanny HU/EN,allee
Vasárnap,2026-01-18,Pilates.,10:00-11:00,Kárpáti Ildikó HU/EN,allee
Hétfő,2026-01-12,Senior torna,11:00-12:00,Béres Réka,allee
Kedd,2026-01-13,Stretching.,11:00-12:00,Kovács Laura,allee
Szerda,2026-01-14,Gerinctorna,11:00-12:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-15,Senior torna,11:00-12:00,Béres Réka,allee
Péntek,2026-01-16,Gerinctorna.,11:00-12:00,Kovács Laura,allee
Szombat,2026-01-17,Stretching.,11:00-12:00,Dobos Fanny HU/EN,allee
Vasárnap,2026-01-18,Funkcionális köredzés,11:00-12:00,Jónás Gergely,allee
Vasárnap,2026-01-18,KORCE mobility+stability,11:00-12:00,Dobos Fanny HU/EN,allee
Hétfő,2026-01-12,Alakformáló,12:00-13:00,Béres Réka,allee
Kedd,2026-01-13,Alakformáló,12:00-13:00,Kovács Laura,allee
Szerda,2026-01-14,Alakformáló,12:00-13:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-15,Alakformáló,12:00-13:00,Béres Réka,allee
Péntek,2026-01-16,Alakformáló,12:00-13:00,Kovács Laura,allee
Kedd,2026-01-13,Alakformáló,16:00-17:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-15,Alakformáló,16:00-17:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-15,Zumba,16:30-17:30,Oli Renáta,allee
Vasárnap,2026-01-18,Funkcionális köredzés,16:30-17:30,Harnos Erika ,allee
Hétfő,2026-01-12,Alakformáló,17:00-18:00,Nagy Vivien,allee
Hétfő,2026-01-12,Cross Training,17:00-18:00,Kalamár Eszter,allee
Hétfő,2026-01-12,Gerinctorna+stretching.,17:30-18:30,Paulovics Adrienn,allee
Kedd,2026-01-13,Hot Iron I,17:00-18:00,Dobos Fanny HU/EN,allee
Kedd,2026-01-13,Cross Training,17:15-18:15,Virág Vera,allee
Kedd,2026-01-13,Pilates.,17:30-18:30,Kocsomba Nelli ,allee
Szerda,2026-01-14,Alakformáló,17:00-18:00,Kalamár Eszter,allee
Szerda,2026-01-14,Funkcionális köredzés,17:15-18:15,Gerő Luca,allee
Szerda,2026-01-14,Gerinctorna+stretching.,17:30-18:30,Paulovics Adrienn,allee
Csütörtök,2026-01-15,Hot Iron I,17:00-18:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-15,Cross Training,17:15-18:15,Virág Vera,allee
Csütörtök,2026-01-15,Pilates.,17:30-18:30,Oli Renáta,allee
Péntek,2026-01-16,Alakformáló,17:00-18:00,Dobos Fanny HU/EN,allee
Péntek,2026-01-16,Runners' Gym,17:00-18:00,Serrano Gergő HU/EN,allee
Péntek,2026-01-16,Zumba,17:30-18:30,Jámbor Bea,allee
Szombat,2026-01-17,Pilates.,17:30-18:30,Reitter Zsófia,allee
Vasárnap,2026-01-18,Hot Iron I,17:00-18:00,Dobos Fanny HU/EN,allee
Hétfő,2026-01-12,Cardio Kick-box,18:00-19:00,Kalamár Eszter,allee
Hétfő,2026-01-12,TRX köredzés,18:15-19:15,Vujicsity Viktória,allee
Hétfő,2026-01-12,Yin  jóga,18:30-19:30,Kovács Rózsa ,allee
Kedd,2026-01-13,Alakformáló,18:00-19:00,Dobos Fanny HU/EN,allee
Kedd,2026-01-13,Funkcionális köredzés,18:15-19:15,Vujicsity Viktória,allee
Kedd,2026-01-13,Gerinctorna.,18:30-19:30,Böröcz Anita,allee
Szerda,2026-01-14,Cardio Kick-box,18:00-19:00,Kalamár Eszter,allee
Szerda,2026-01-14,TRX,18:15-19:15,Serrano Gergő HU/EN,allee
Szerda,2026-01-14,Pilates.,18:30-19:30,Gerő Luca,allee
Csütörtök,2026-01-15,Alakformáló,18:00-19:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-15,TRX köredzés,18:15-19:15,Sánta Stella HU/EN,allee
Csütörtök,2026-01-15,Gerinctorna.,18:30-19:30,Böröcz Anita,allee
Péntek,2026-01-16,Funkcionális köredzés,18:00-19:00,Vujicsity Viktória,allee
Péntek,2026-01-16,Hot Iron I,18:00-19:00,Dobos Fanny HU/EN,allee
Vasárnap,2026-01-18,Alakformáló,18:00-19:00,Dobos Fanny HU/EN,allee
Hétfő,2026-01-12,Zsírégető,19:00-20:00,Kalamár Eszter,allee
Hétfő,2026-01-12,Funkcionális köredzés,19:15-20:15,Vujicsity Viktória,allee
Hétfő,2026-01-12,Pilates.,19:30-20:30,Kovács Rózsa ,allee
Kedd,2026-01-13,Zsírégető,19:00-20:00,Auer Bernadett,allee
Kedd,2026-01-13,TRX köredzés,19:15-20:15,Vujicsity Viktória,allee
Kedd,2026-01-13,Dinamikus jóga,19:30-20:30,Erdős Réka ,allee
Szerda,2026-01-14,Zsírégető,19:00-20:00,Kalamár Eszter,allee
Szerda,2026-01-14,Cross Training,19:15-20:15,Serrano Gergő HU/EN,allee
Szerda,2026-01-14,Gerinctorna,19:30-20:30,Virág Vera,allee
Csütörtök,2026-01-15,Zsírégető,19:00-20:00,Auer Bernadett,allee
Csütörtök,2026-01-15,Funkcionális köredzés,19:15-20:15,Sánta Stella HU/EN,allee
Csütörtök,2026-01-15,Dinamikus jóga,19:30-20:30,Erdős Réka ,allee
Péntek,2026-01-16,Kezdő dance step,19:00-20:00,Harnos Erika ,allee
Péntek,2026-01-16,Stretching.,19:00-20:00,Dobos Fanny HU/EN,allee
Péntek,2026-01-16,TRX köredzés,19:00-20:00,Vujicsity Viktória,allee
Hétfő,2026-01-12,Hot Iron I,20:00-21:00,Dobos Fanny HU/EN,allee
Kedd,2026-01-13,Gerinctorna+stretching,20:00-21:00,Auer Bernadett,allee
Szerda,2026-01-14,Hot Iron I,20:00-21:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-15,Gerinctorna+stretching,20:00-21:00,Auer Bernadett,allee
Szerda,2026-01-07,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Csütörtök,2026-01-08,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Péntek,2026-01-09,Cross Training,06:45-07:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-01-05,Alakformáló,07:00-08:00,Borbély Beatrix,nyugati
Hétfő,2026-01-05,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Kedd,2026-01-06,Dinamikus pilates,07:30-08:30,Antal Laura HU/EN,nyugati
Kedd,2026-01-06,Indoor Cycling ICG,07:45-08:45,Králik Eszter HU/EN,nyugati
Szerda,2026-01-07,Alakformáló,07:00-08:00,Berki Betti ,nyugati
Szerda,2026-01-07,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Péntek,2026-01-09,Indoor Cycling ICG,07:30-08:30,Ujhelyi Zsuzsi HU/EN,nyugati
Péntek,2026-01-09,TRX köredzés,07:45-08:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-01-05,Runners' Gym,08:15-09:15,Vatamány Krisztina ,nyugati
Péntek,2026-01-09,Dinamikus pilates,08:00-09:00,Antal Laura HU/EN,nyugati
Szombat,2026-01-10,KRAV-MAGA,08:00-09:30,Sira Gyula,nyugati
Kedd,2026-01-06,Detox jóga,09:00-10:00,Völgyes Flávia,nyugati
Kedd,2026-01-06,Hot Iron Cross,09:00-10:00,Szalka Andi,nyugati
Csütörtök,2026-01-08,Detox jóga,09:00-10:00,Völgyes Flávia,nyugati
Péntek,2026-01-09,Stresszoldó jóga,09:00-10:00,Antal Laura HU/EN,nyugati
Vasárnap,2026-01-11,Indoor Cycling ICG,09:30-10:30,Králik Eszter HU/EN,nyugati
Szombat,2026-01-10,Giryafit,10:00-11:00,Fischer Gábor HU/EN,nyugati
Szombat,2026-01-10,Indoor Cycling ICG,10:00-11:00,Szalai Ági HU/EN,nyugati
Vasárnap,2026-01-11,Alakformáló,10:00-11:00,Berki Betti ,nyugati
Hétfő,2026-01-05,Pilates.,11:00-12:00,Erdős Réka ,nyugati
Szerda,2026-01-07,Pilates.,11:00-12:00,Kárpáti Ildikó HU/EN,nyugati
Szombat,2026-01-10,Dinamikus jóga.,11:00-12:00,Erdős Réka ,nyugati
Vasárnap,2026-01-11,Funkcionális köredzés,11:00-12:00,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-01-05,Dinamikus jóga,12:00-13:00,Erdős Réka ,nyugati
Szerda,2026-01-07,Gerinctorna+stretching,12:00-13:00,Kárpáti Ildikó HU/EN,nyugati
Péntek,2026-01-09,Pilates,12:00-13:00,Csonka Anita ,nyugati
Szombat,2026-01-10,Pilates.,12:00-13:00,Erdős Réka ,nyugati
Péntek,2026-01-09,Pilates.,15:00-16:00,Polányi Petra,nyugati
Vasárnap,2026-01-11,Pilates.,15:45-16:45,Erdős Réka ,nyugati
Hétfő,2026-01-05,Pilates.,16:00-17:00,Polányi Petra,nyugati
Hétfő,2026-01-05,Zumba,16:45-17:45,Kovács Andrea,nyugati
Kedd,2026-01-06,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Kedd,2026-01-06,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Kedd,2026-01-06,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Szerda,2026-01-07,Pilates.,16:00-17:00,Polányi Petra,nyugati
Szerda,2026-01-07,Zumba,16:45-17:45,Kovács Andrea,nyugati
Csütörtök,2026-01-08,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Csütörtök,2026-01-08,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Csütörtök,2026-01-08,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Péntek,2026-01-09,Alakformáló,16:00-17:00,Polányi Petra,nyugati
Péntek,2026-01-09,Jóga & Stretching,16:45-17:45,Szabó Júlia,nyugati
Vasárnap,2026-01-11,Stretching,16:45-17:45,Erdős Réka ,nyugati
Hétfő,2026-01-05,Alakformáló,17:00-18:00,Polányi Petra,nyugati
Hétfő,2026-01-05,Funkcionális köredzés,17:15-18:15,Balog Bíborka Bella ,nyugati
Hétfő,2026-01-05,Indoor Cycling ICG,17:30-18:30,Csonka Anita ,nyugati
Hétfő,2026-01-05,Pilates,17:45-18:45,Tornai Piroska HU/EN,nyugati
Kedd,2026-01-06,Zsírégető,17:00-18:00,Ábrahám Zsanna,nyugati
Kedd,2026-01-06,Cross Training,17:15-18:15,Gerencsér Ágnes,nyugati
Kedd,2026-01-06,Indoor Cycling ICG,17:30-18:30,Kazi Alex,nyugati
Kedd,2026-01-06,Pilates,17:45-18:45,Kocsis Kata,nyugati
Szerda,2026-01-07,Alakformáló,17:00-18:00,Polányi Petra,nyugati
Szerda,2026-01-07,Funkcionális köredzés,17:15-18:15,Balog Bíborka Bella ,nyugati
Szerda,2026-01-07,Indoor Cycling ICG,17:30-18:30,Csonka Anita ,nyugati
Szerda,2026-01-07,Pilates,17:45-18:45,Tornai Piroska HU/EN,nyugati
Csütörtök,2026-01-08,Zsírégető,17:00-18:00,Hodosi Tamás,nyugati
Csütörtök,2026-01-08,Cross Training,17:15-18:15,Gerencsér Ágnes,nyugati
Csütörtök,2026-01-08,Indoor Cycling ICG,17:30-18:30,Kazi Alex,nyugati
Csütörtök,2026-01-08,Pilates,17:45-18:45,Kocsis Kata,nyugati
Péntek,2026-01-09,Hot Iron Cross,17:00-18:00,Radácsy Petra,nyugati
Péntek,2026-01-09,Cross Training,17:15-18:30,Balog Bíborka Bella ,nyugati
Péntek,2026-01-09,Indoor Cycling ICG,17:30-18:30,Králik Eszter HU/EN,nyugati
Péntek,2026-01-09,Gerinctorna,17:45-18:45,Böröcz Anita,nyugati
Szombat,2026-01-10,Alakformáló,17:00-18:00,Borbély Beatrix,nyugati
Vasárnap,2026-01-11,Alakformáló,17:00-18:00,Böröcz Anita,nyugati
Vasárnap,2026-01-11,Jóga,17:45-18:45,Erdős Réka ,nyugati
Hétfő,2026-01-05,Hot Iron Cross,18:00-19:00,Radácsy Petra,nyugati
Hétfő,2026-01-05,TRX köredzés,18:15-19:15,Serrano Gergő HU/EN,nyugati
Hétfő,2026-01-05,Indoor Cycling ICG,18:30-19:30,Takács Henriett,nyugati
Hétfő,2026-01-05,Gerinctorna+stretching,18:45-19:45,Csonka Anita ,nyugati
Kedd,2026-01-06,Giryafit,18:00-19:00,Demeter Attila ,nyugati
Kedd,2026-01-06,TRX köredzés,18:15-19:15,Ajanidisz Teodóra,nyugati
Kedd,2026-01-06,Indoor Cycling ICG,18:30-19:30,Kazi Alex,nyugati
Szerda,2026-01-07,Hot Iron II,18:00-19:00,Radácsy Petra,nyugati
Szerda,2026-01-07,Cross Training,18:15-19:15,Balog Bíborka Bella ,nyugati
Szerda,2026-01-07,Indoor Cycling ICG,18:30-19:30,Takács Henriett,nyugati
Szerda,2026-01-07,Gerinctorna+stretching,18:45-19:45,Csonka Anita ,nyugati
Csütörtök,2026-01-08,Giryafit,18:00-19:00,Fischer Gábor HU/EN,nyugati
Csütörtök,2026-01-08,TRX köredzés,18:15-19:15,Ajanidisz Teodóra,nyugati
Csütörtök,2026-01-08,Indoor Cycling ICG,18:30-19:30,Kazi Alex,nyugati
Péntek,2026-01-09,Hot Iron I,18:00-19:00,Radácsy Petra,nyugati
Péntek,2026-01-09,Runners' Gym,18:30-19:30,Balog Bíborka Bella ,nyugati
Vasárnap,2026-01-11,Funkcionális köredzés,18:15-19:15,Gerencsér Ágnes,nyugati
Hétfő,2026-01-05,Alakformáló,19:00-20:00,Vatamány Krisztina ,nyugati
Hétfő,2026-01-05,Cross Training,19:15-20:15,Serrano Gergő HU/EN,nyugati
Hétfő,2026-01-05,Indoor Cycling ICG,19:30-20:30,Szőcs Gabi HU/EN,nyugati
Hétfő,2026-01-05,Flow jóga,19:45-20:45,Szabó Júlia,nyugati
Kedd,2026-01-06,Zsírégető,19:00-20:00,Kabai Petra,nyugati
Kedd,2026-01-06,Runners' Gym,19:15-20:15,Szalma Borka,nyugati
Kedd,2026-01-06,Pilates,19:45-20:45,Ajanidisz Teodóra,nyugati
Szerda,2026-01-07,Alakformáló,19:00-20:00,Vatamány Krisztina ,nyugati
Szerda,2026-01-07,Indoor Cycling ICG,19:30-20:30,Szalai Ági HU/EN,nyugati
Szerda,2026-01-07,Flow jóga,19:45-20:45,Szabó Júlia,nyugati
Csütörtök,2026-01-08,Zsírégető,19:00-20:00,Kabai Petra,nyugati
Csütörtök,2026-01-08,Runners' Gym,19:15-20:15,Szalma Borka,nyugati
Csütörtök,2026-01-08,Pilates,19:45-20:45,Ajanidisz Teodóra,nyugati
Péntek,2026-01-09,Zsírégető,19:00-20:00,Berki Betti ,nyugati
Hétfő,2026-01-05,Aerial yoga,20:00-21:00,Angyal Kyra ,nyugati
Kedd,2026-01-06,Alakformáló,20:00-21:00,Berki Betti ,nyugati
Csütörtök,2026-01-08,Alakformáló,20:00-21:00,Berki Betti ,nyugati
Szerda,2026-01-14,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Csütörtök,2026-01-15,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Péntek,2026-01-16,Cross Training,06:45-07:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-01-12,Alakformáló,07:00-08:00,Borbély Beatrix,nyugati
Hétfő,2026-01-12,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Kedd,2026-01-13,Dinamikus pilates,07:30-08:30,Antal Laura HU/EN,nyugati
Kedd,2026-01-13,Indoor Cycling ICG,07:45-08:45,Králik Eszter HU/EN,nyugati
Szerda,2026-01-14,Alakformáló,07:00-08:00,Borbély Beatrix,nyugati
Szerda,2026-01-14,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Péntek,2026-01-16,Indoor Cycling ICG,07:30-08:30,Ujhelyi Zsuzsi HU/EN,nyugati
Péntek,2026-01-16,TRX köredzés,07:45-08:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-01-12,Runners' Gym,08:15-09:15,Vatamány Krisztina ,nyugati
Péntek,2026-01-16,Dinamikus pilates,08:00-09:00,Antal Laura HU/EN,nyugati
Szombat,2026-01-17,KRAV-MAGA,08:00-09:30,Sira Gyula,nyugati
Kedd,2026-01-13,Detox jóga,09:00-10:00,Völgyes Flávia,nyugati
Kedd,2026-01-13,Hot Iron Cross,09:00-10:00,Szalka Andi,nyugati
Csütörtök,2026-01-15,Detox jóga,09:00-10:00,Völgyes Flávia,nyugati
Csütörtök,2026-01-15,Hot Iron II,09:00-10:00,Szalka Andi,nyugati
Péntek,2026-01-16,Stresszoldó jóga,09:00-10:00,Antal Laura HU/EN,nyugati
Vasárnap,2026-01-18,Indoor Cycling ICG,09:30-10:30,Králik Eszter HU/EN,nyugati
Szombat,2026-01-17,Giryafit,10:00-11:00,Fischer Gábor HU/EN,nyugati
Szombat,2026-01-17,Indoor Cycling ICG,10:00-11:00,Szalai Ági HU/EN,nyugati
Vasárnap,2026-01-18,Alakformáló,10:00-11:00,Berki Betti ,nyugati
Hétfő,2026-01-12,Pilates.,11:00-12:00,Erdős Réka ,nyugati
Szerda,2026-01-14,Pilates.,11:00-12:00,Erdős Réka ,nyugati
Szombat,2026-01-17,Dinamikus jóga.,11:00-12:00,Erdős Réka ,nyugati
Vasárnap,2026-01-18,Funkcionális köredzés,11:00-12:00,Szentgyörgyi Lilien,nyugati
Hétfő,2026-01-12,Dinamikus jóga,12:00-13:00,Erdős Réka ,nyugati
Szerda,2026-01-14,Dinamikus jóga,12:00-13:00,Erdős Réka ,nyugati
Péntek,2026-01-16,Pilates,12:00-13:00,Csonka Anita ,nyugati
Szombat,2026-01-17,Pilates.,12:00-13:00,Erdős Réka ,nyugati
Péntek,2026-01-16,Pilates.,15:00-16:00,Polányi Petra,nyugati
Vasárnap,2026-01-18,Pilates.,15:45-16:45,Erdős Réka ,nyugati
Hétfő,2026-01-12,Pilates.,16:00-17:00,Polányi Petra,nyugati
Hétfő,2026-01-12,Zumba,16:45-17:45,Kovács Andrea,nyugati
Kedd,2026-01-13,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Kedd,2026-01-13,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Kedd,2026-01-13,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Szerda,2026-01-14,Pilates.,16:00-17:00,Polányi Petra,nyugati
Szerda,2026-01-14,Zumba,16:45-17:45,Kovács Andrea,nyugati
Csütörtök,2026-01-15,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Csütörtök,2026-01-15,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Csütörtök,2026-01-15,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Péntek,2026-01-16,Alakformáló,16:00-17:00,Polányi Petra,nyugati
Péntek,2026-01-16,Jóga & Stretching,16:45-17:45,Szabó Júlia,nyugati
Vasárnap,2026-01-18,Stretching,16:45-17:45,Erdős Réka ,nyugati
Hétfő,2026-01-12,Alakformáló,17:00-18:00,Polányi Petra,nyugati
Hétfő,2026-01-12,Funkcionális köredzés,17:15-18:15,Balog Bíborka Bella ,nyugati
Hétfő,2026-01-12,Indoor Cycling ICG,17:30-18:30,Csonka Anita ,nyugati
Hétfő,2026-01-12,Pilates,17:45-18:45,Tornai Piroska HU/EN,nyugati
Kedd,2026-01-13,Zsírégető,17:00-18:00,Hodosi Tamás,nyugati
Kedd,2026-01-13,Cross Training,17:15-18:15,Keserű Dóri,nyugati
Kedd,2026-01-13,Indoor Cycling ICG,17:30-18:30,Kazi Alex,nyugati
