day,date,sport,time,edző,klub
Csütörtök,2025-04-17,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Csütörtök,2025-04-17,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Péntek,2025-04-18,Alakformáló,16:00-17:00,Polányi Petra,nyugati
Péntek,2025-04-18,Jóga & Stretching,16:45-17:45,Macsári Dzsenifer ,nyugati
Vasárnap,2025-04-20,Stretching,16:45-17:45,Erdős Réka ,nyugati
Hétfő,2025-04-14,Alakformáló,17:00-18:00,Polányi Petra,nyugati
Hétfő,2025-04-14,Funkcionális köredzés,17:15-18:15,Balog Bíborka Bella ,nyugati
Hétfő,2025-04-14,Indoor Cycling ICG,17:30-18:30,Csonka Anita ,nyugati
Hétfő,2025-04-14,Pilates,17:45-18:45,Tornai Piroska,nyugati
Kedd,2025-04-15,Zsírégető,17:00-18:00,Recsnik Zsófia,nyugati
Kedd,2025-04-15,Cross Training,17:15-18:15,Keserű Dóri,nyugati
Kedd,2025-04-15,Indoor Cycling ICG,17:30-18:30,Kazi Alex,nyugati
Kedd,2025-04-15,Pilates,17:45-18:45,Kocsis Kata,nyugati
Szerda,2025-04-16,Alakformáló,17:00-18:00,Polányi Petra,nyugati
Szerda,2025-04-16,Funkcionális köredzés,17:15-18:15,Balog Bíborka Bella ,nyugati
Szerda,2025-04-16,Indoor Cycling ICG,17:30-18:30,Csonka Anita ,nyugati
Szerda,2025-04-16,Pilates,17:45-18:45,Tornai Piroska,nyugati
Csütörtök,2025-04-17,Zsírégető,17:00-18:00,Recsnik Zsófia,nyugati
Csütörtök,2025-04-17,Cross Training,17:15-18:15,Keserű Dóri,nyugati
Csütörtök,2025-04-17,Indoor Cycling ICG,17:30-18:30,Kazi Alex,nyugati
Csütörtök,2025-04-17,Pilates,17:45-18:45,Kocsis Kata,nyugati
Péntek,2025-04-18,Indoor Cycling ICG,17:30-18:30,Králik Eszter,nyugati
Péntek,2025-04-18,Gerinctorna,17:45-18:45,Böröcz Anita,nyugati
Szombat,2025-04-19,Alakformáló,17:00-18:00,Angyal Mercédesz ,nyugati
Vasárnap,2025-04-20,Alakformáló,17:00-18:00,Böröcz Anita,nyugati
Vasárnap,2025-04-20,Jóga,17:45-18:45,Erdős Réka ,nyugati
Hétfő,2025-04-14,Hot Iron Cross,18:00-19:00,Radácsy Petra,nyugati
Hétfő,2025-04-14,TRX köredzés,18:15-19:15,Serrano Gergő,nyugati
Hétfő,2025-04-14,Indoor Cycling ICG,18:30-19:30,Takács Henriett,nyugati
Hétfő,2025-04-14,Gerinctorna,18:45-19:45,Csonka Anita ,nyugati
