day,date,sport,time,edző,klub
Hétfő,2026-06-08,Alakformáló,17:00-18:00,Nagy Vivien,allee
Hétfő,2026-06-08,Funkcionális köredzés,17:15-18:15,Virág Vera,allee
Hétfő,2026-06-08,Gerinctorna+stretching,17:30-18:30,Paulovics Adrienn,allee
Kedd,2026-06-09,Hot Iron I,17:00-18:00,Dobos Fanny HU/EN,allee
Kedd,2026-06-09,Cross Training,17:15-18:15,Virág Vera,allee
Kedd,2026-06-09,Pilates.,17:30-18:30,Oli Renáta,allee
Szerda,2026-06-10,Alakformáló,17:00-18:00,Sándor Zsanett HU/EN,allee
Szerda,2026-06-10,Funkcionális köredzés,17:15-18:15,Virág Vera,allee
Szerda,2026-06-10,Gerinctorna+stretching,17:30-18:30,Paulovics Adrienn,allee
Csütörtök,2026-06-11,Hot Iron I,17:00-18:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-06-11,Cross Training,17:15-18:15,Virág Vera,allee
Csütörtök,2026-06-11,Pilates.,17:30-18:30,Oli Renáta,allee
Péntek,2026-06-12,Alakformáló,17:00-18:00,Dobos Fanny HU/EN,allee
Péntek,2026-06-12,Zumba,17:30-18:30,Jámbor Bea,allee
Szombat,2026-06-13,Pilates.,17:30-18:30,Reitter Zsófia,allee
Vasárnap,2026-06-14,Hot Iron I,17:00-18:00,Dobos Fanny HU/EN,allee
Hétfő,2026-06-08,Zsírégető,18:00-19:00,Auer Bernadett,allee
Hétfő,2026-06-08,TRX köredzés,18:15-19:15,Vujicsity Viktória,allee
Hétfő,2026-06-08,Yin  jóga,18:30-19:30,Kovács Rózsa ,allee
Kedd,2026-06-09,Alakformáló,18:00-19:00,Dobos Fanny HU/EN,allee
Kedd,2026-06-09,Funkcionális köredzés,18:15-19:15,Vujicsity Viktória,allee
Kedd,2026-06-09,Gerinctorna.,18:30-19:30,Böröcz Anita,allee
Szerda,2026-06-10,Zsírégető,18:00-19:00,Ábrahám Zsanna,allee
Szerda,2026-06-10,TRX,18:15-19:15,Jónás Gergely,allee
Szerda,2026-06-10,Dinamikus jóga,18:30-19:30,Dobsa Beáta HU/EN,allee
Csütörtök,2026-06-11,Alakformáló,18:00-19:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-06-11,TRX köredzés,18:15-19:15,Trankó Ida ,allee
Csütörtök,2026-06-11,Gerinctorna.,18:30-19:30,Böröcz Anita,allee
Péntek,2026-06-12,Funkcionális köredzés,18:00-19:00,Vujicsity Viktória,allee
Péntek,2026-06-12,Hot Iron I,18:00-19:00,Dobos Fanny HU/EN,allee
Vasárnap,2026-06-14,Alakformáló,18:00-19:00,Dobos Fanny HU/EN,allee
Hétfő,2026-06-08,Cardio Kick-box,19:00-20:00,Kalamár Eszter,allee
Hétfő,2026-06-08,Funkcionális köredzés,19:15-20:15,Vujicsity Viktória,allee
Hétfő,2026-06-08,Pilates.,19:30-20:30,Kovács Rózsa ,allee
Kedd,2026-06-09,Zsírégető,19:00-20:00,Auer Bernadett,allee
Kedd,2026-06-09,TRX köredzés,19:15-20:15,Vujicsity Viktória,allee
Kedd,2026-06-09,Dinamikus jóga,19:30-20:30,Erdős Réka ,allee
Szerda,2026-06-10,Cardio Kick-box,19:00-20:00,Kalamár Eszter,allee
Szerda,2026-06-10,Cross Training,19:15-20:15,Jónás Gergely,allee
Szerda,2026-06-10,Gerinctorna,19:30-20:30,Virág Vera,allee
Csütörtök,2026-06-11,Zsírégető,19:00-20:00,Auer Bernadett,allee
Csütörtök,2026-06-11,Funkcionális köredzés,19:15-20:15,Trankó Ida ,allee
Csütörtök,2026-06-11,Stretching,19:30-20:30,Dobos Fanny HU/EN,allee
Péntek,2026-06-12,Kezdő dance step,19:00-20:00,Harnos Erika ,allee
Péntek,2026-06-12,Stretching.,19:00-20:00,Dobos Fanny HU/EN,allee
Péntek,2026-06-12,TRX köredzés,19:00-20:00,Vujicsity Viktória,allee
Hétfő,2026-06-08,Hot Iron I,20:00-21:00,Dobos Fanny HU/EN,allee
Kedd,2026-06-09,Gerinctorna+stretching,20:00-21:00,Auer Bernadett,allee
Szerda,2026-06-10,Hot Iron I,20:00-21:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-06-11,Gerinctorna+stretching,20:00-21:00,Auer Bernadett,allee
Szerda,2026-06-03,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Csütörtök,2026-06-04,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Péntek,2026-06-05,Cross Training,06:45-07:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-06-01,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Kedd,2026-06-02,Indoor Cycling ICG,07:45-08:45,Králik Eszter HU/EN,nyugati
Szerda,2026-06-03,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Péntek,2026-06-05,Indoor Cycling ICG,07:30-08:30,Ujhelyi Zsuzsi HU/EN,nyugati
Péntek,2026-06-05,TRX köredzés,07:45-08:45,Kárpáti Ildikó HU/EN,nyugati
Kedd,2026-06-02,Dinamikus pilates,08:00-09:00,Antal Laura HU/EN,nyugati
Péntek,2026-06-05,Dinamikus pilates,08:00-09:00,Antal Laura HU/EN,nyugati
Szombat,2026-06-06,KRAV-MAGA,08:00-09:30,Sira Gyula,nyugati
Hétfő,2026-06-01,Alakformáló,09:00-10:00,Virág Vera,nyugati
Kedd,2026-06-02,Hot Iron Cross,09:00-10:00,Szalka Andi,nyugati
Kedd,2026-06-02,Jóga,09:00-10:00,Csonka Anita ,nyugati
Szerda,2026-06-03,Alakformáló,09:00-10:00,Virág Vera,nyugati
Csütörtök,2026-06-04,Hot Iron II,09:00-10:00,Szalka Andi,nyugati
Csütörtök,2026-06-04,Jóga,09:00-10:00,Csonka Anita ,nyugati
Szombat,2026-06-06,BOOSTAR,09:30-10:30,Lebedi Zalán,nyugati
Szombat,2026-06-06,Giryafit,10:00-11:00,Fischer Gábor HU/EN,nyugati
Szombat,2026-06-06,Indoor Cycling ICG,10:00-11:00,Szalai Ági HU/EN,nyugati
Vasárnap,2026-06-07,Alakformáló,10:00-11:00,Berki Betti ,nyugati
Hétfő,2026-06-01,Pilates.,11:00-12:00,Erdős Réka ,nyugati
Kedd,2026-06-02,Gerinctorna,11:00-12:00,Virág Vera,nyugati
Szerda,2026-06-03,Pilates.,11:00-12:00,Erdős Réka ,nyugati
Szombat,2026-06-06,Dinamikus jóga.,11:00-12:00,Erdős Réka ,nyugati
Vasárnap,2026-06-07,Funkcionális köredzés,11:00-12:00,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-06-01,Dinamikus jóga.,12:00-13:00,Erdős Réka ,nyugati
Kedd,2026-06-02,Alakformáló,12:30-13:30,Virág Vera,nyugati
Szerda,2026-06-03,Dinamikus jóga.,12:00-13:00,Erdős Réka ,nyugati
Péntek,2026-06-05,Pilates,12:00-13:00,Csonka Anita ,nyugati
Péntek,2026-06-05,Alakformáló,12:30-13:30,Virág Vera,nyugati
Szombat,2026-06-06,Pilates.,12:00-13:00,Erdős Réka ,nyugati
Szombat,2026-06-06,Hot Iron I,13:00-14:00,Radácsy Petra,nyugati
Szombat,2026-06-06,Hot Iron II,14:00-15:00,Radácsy Petra,nyugati
Péntek,2026-06-05,Pilates.,15:00-16:00,Polányi Petra,nyugati
Szombat,2026-06-06,Hot Iron Cross,15:00-16:00,Radácsy Petra,nyugati
Vasárnap,2026-06-07,Pilates.,15:45-16:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-06-01,Pilates.,16:00-17:00,Polányi Petra,nyugati
Hétfő,2026-06-01,Indoor Cycling ICG,16:30-17:30,Csonka Anita ,nyugati
Hétfő,2026-06-01,Zumba,16:45-17:45,Kovács Andrea,nyugati
Kedd,2026-06-02,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Kedd,2026-06-02,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Kedd,2026-06-02,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Szerda,2026-06-03,Pilates.,16:00-17:00,Polányi Petra,nyugati
Szerda,2026-06-03,Zumba,16:45-17:45,Kovács Andrea,nyugati
Csütörtök,2026-06-04,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Csütörtök,2026-06-04,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Csütörtök,2026-06-04,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Péntek,2026-06-05,Alakformáló,16:00-17:00,Polányi Petra,nyugati
Péntek,2026-06-05,Jóga & Stretching,16:45-17:45,Szabó Júlia,nyugati
Vasárnap,2026-06-07,Stretching,16:45-17:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-06-01,Alakformáló,17:00-18:00,Polányi Petra,nyugati
Hétfő,2026-06-01,Funkcionális köredzés,17:15-18:15,Balog Bíborka Bella ,nyugati
Hétfő,2026-06-01,Indoor Cycling ICG,17:30-18:30,Csonka Anita ,nyugati
Hétfő,2026-06-01,Pilates,17:45-18:45,Tornai Piroska HU/EN,nyugati
Kedd,2026-06-02,Zumba,17:00-18:00,Kovács Andrea,nyugati
Kedd,2026-06-02,Cross Training,17:15-18:15,Gerencsér Ágnes,nyugati
Kedd,2026-06-02,Indoor Cycling ICG,17:30-18:30,Kazi Alex,nyugati
Kedd,2026-06-02,Pilates,17:45-18:45,Kocsis Kata,nyugati
Szerda,2026-06-03,Alakformáló,17:00-18:00,Polányi Petra,nyugati
Szerda,2026-06-03,Funkcionális köredzés,17:15-18:15,Balog Bíborka Bella ,nyugati
Szerda,2026-06-03,Indoor Cycling ICG,17:30-18:30,Csonka Anita ,nyugati
Szerda,2026-06-03,Pilates,17:45-18:45,Tornai Piroska HU/EN,nyugati
Csütörtök,2026-06-04,Zsírégető,17:00-18:00,Ábrahám Zsanna,nyugati
Csütörtök,2026-06-04,Cross Training,17:15-18:15,Gerencsér Ágnes,nyugati
Csütörtök,2026-06-04,Indoor Cycling ICG,17:30-18:30,Kazi Alex,nyugati
Csütörtök,2026-06-04,Pilates,17:45-18:45,Kocsis Kata,nyugati
Péntek,2026-06-05,Hot Iron,17:00-18:30,Radácsy Petra,nyugati
Péntek,2026-06-05,Cross Training,17:15-18:30,Serrano Gergő HU/EN,nyugati
Péntek,2026-06-05,Indoor Cycling ICG,17:30-18:30,Králik Eszter HU/EN,nyugati
Péntek,2026-06-05,Gerinctorna,17:45-18:45,Böröcz Anita,nyugati
Szombat,2026-06-06,Alakformáló,17:00-18:00,Berki Betti ,nyugati
Vasárnap,2026-06-07,Alakformáló,17:00-18:00,Böröcz Anita,nyugati
Vasárnap,2026-06-07,Gerinctorna,17:45-18:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-06-01,Hot Iron Cross,18:00-19:00,Radácsy Petra,nyugati
Hétfő,2026-06-01,TRX köredzés,18:15-19:15,Serrano Gergő HU/EN,nyugati
Hétfő,2026-06-01,Indoor Cycling ICG,18:30-19:30,Takács Henriett,nyugati
Hétfő,2026-06-01,Gerinctorna+stretching,18:45-19:45,Csonka Anita ,nyugati
Kedd,2026-06-02,Giryafit,18:00-19:00,Fischer Gábor HU/EN,nyugati
Kedd,2026-06-02,TRX köredzés,18:15-19:15,Ajanidisz Teodóra,nyugati
Kedd,2026-06-02,Indoor Cycling ICG,18:30-19:30,Kazi Alex,nyugati
Kedd,2026-06-02,Jóga,18:45-19:45,Kovács Rózsa ,nyugati
Szerda,2026-06-03,Hot Iron II,18:00-19:00,Radácsy Petra,nyugati
Szerda,2026-06-03,Cross Training,18:15-19:15,Balog Bíborka Bella ,nyugati
Szerda,2026-06-03,Indoor Cycling ICG,18:30-19:30,Takács Henriett,nyugati
Szerda,2026-06-03,Gerinctorna+stretching,18:45-19:45,Csonka Anita ,nyugati
Csütörtök,2026-06-04,Giryafit,18:00-19:00,Fischer Gábor HU/EN,nyugati
Csütörtök,2026-06-04,Funkcionális köredzés,18:15-19:15,Vatamány Krisztina ,nyugati
Csütörtök,2026-06-04,Indoor Cycling ICG,18:30-19:30,Kazi Alex,nyugati
Csütörtök,2026-06-04,Jóga,18:45-19:45,Kovács Rózsa ,nyugati
Péntek,2026-06-05,Funkcionális köredzés,18:30-19:30,Vatamány Krisztina ,nyugati
Péntek,2026-06-05,Pilates,18:45-19:45,Kovács Laura,nyugati
Vasárnap,2026-06-07,Funkcionális köredzés,18:15-19:15,Böröcz Anita,nyugati
Hétfő,2026-06-01,Alakformáló,19:00-20:00,Vatamány Krisztina ,nyugati
Hétfő,2026-06-01,Cross Training,19:15-20:15,Serrano Gergő HU/EN,nyugati
Hétfő,2026-06-01,Indoor Cycling ICG,19:30-20:30,Szalai Ági HU/EN,nyugati
Hétfő,2026-06-01,Flow jóga,19:45-20:45,Szabó Júlia,nyugati
Kedd,2026-06-02,Zsírégető,19:00-20:00,Kabai Petra,nyugati
Kedd,2026-06-02,Pilates,19:45-20:45,Ajanidisz Teodóra,nyugati
Szerda,2026-06-03,Alakformáló,19:00-20:00,Vatamány Krisztina ,nyugati
Szerda,2026-06-03,Indoor Cycling ICG,19:30-20:30,Szalai Ági HU/EN,nyugati
Szerda,2026-06-03,Flow jóga,19:45-20:45,Szabó Júlia,nyugati
Csütörtök,2026-06-04,Zsírégető,19:00-20:00,Kabai Petra,nyugati
Csütörtök,2026-06-04,Pilates,19:45-20:45,Völgyes Flávia,nyugati
Péntek,2026-06-05,Zsírégető,19:00-20:00,Berki Betti ,nyugati
Hétfő,2026-06-01,Aerial yoga,20:00-21:00,Angyal Kyra ,nyugati
Kedd,2026-06-02,Alakformáló,20:00-21:00,Berki Betti ,nyugati
Csütörtök,2026-06-04,Alakformáló,20:00-21:00,Berki Betti ,nyugati
Szerda,2026-06-10,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Csütörtök,2026-06-11,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Péntek,2026-06-12,Cross Training,06:45-07:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-06-08,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Kedd,2026-06-09,Indoor Cycling ICG,07:45-08:45,Králik Eszter HU/EN,nyugati
Szerda,2026-06-10,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Péntek,2026-06-12,Indoor Cycling ICG,07:30-08:30,Kazi Alex,nyugati
Péntek,2026-06-12,TRX köredzés,07:45-08:45,Kárpáti Ildikó HU/EN,nyugati
Kedd,2026-06-09,Dinamikus pilates,08:00-09:00,Antal Laura HU/EN,nyugati
Péntek,2026-06-12,Dinamikus pilates,08:00-09:00,Antal Laura HU/EN,nyugati
Szombat,2026-06-13,KRAV-MAGA,08:00-09:30,Sira Gyula,nyugati
Hétfő,2026-06-08,Alakformáló,09:00-10:00,Virág Vera,nyugati
Kedd,2026-06-09,Hot Iron Cross,09:00-10:00,Szalka Andi,nyugati
Kedd,2026-06-09,Jóga,09:00-10:00,Csonka Anita ,nyugati
Szerda,2026-06-10,Alakformáló,09:00-10:00,Vatamány Krisztina ,nyugati
Csütörtök,2026-06-11,Hot Iron II,09:00-10:00,Szalka Andi,nyugati
Csütörtök,2026-06-11,Jóga,09:00-10:00,Csonka Anita ,nyugati
Péntek,2026-06-12,Stresszoldó jóga,09:00-10:00,Antal Laura HU/EN,nyugati
Szombat,2026-06-13,BOOSTAR,09:30-10:30,Lebedi Zalán,nyugati
Vasárnap,2026-06-14,Indoor Cycling ICG,09:30-10:30,Králik Eszter HU/EN,nyugati
Szombat,2026-06-13,Giryafit,10:00-11:00,Fischer Gábor HU/EN,nyugati
Szombat,2026-06-13,Indoor Cycling ICG,10:00-11:00,Szalai Ági HU/EN,nyugati
Vasárnap,2026-06-14,Alakformáló,10:00-11:00,Borbély Beatrix,nyugati
Hétfő,2026-06-08,Pilates.,11:00-12:00,Erdős Réka ,nyugati
Kedd,2026-06-09,Gerinctorna,11:00-12:00,Kárpáti Ildikó HU/EN,nyugati
Szerda,2026-06-10,Pilates.,11:00-12:00,Erdős Réka ,nyugati
Szombat,2026-06-13,Dinamikus jóga.,11:00-12:00,Dobsa Beáta HU/EN,nyugati
Vasárnap,2026-06-14,Funkcionális köredzés,11:00-12:00,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-06-08,Dinamikus jóga.,12:00-13:00,Erdős Réka ,nyugati
Kedd,2026-06-09,Súlyzórudas edzés,12:30-13:30,Radácsy Petra,nyugati
Szerda,2026-06-10,Dinamikus jóga.,12:00-13:00,Erdős Réka ,nyugati
Péntek,2026-06-12,Pilates,12:00-13:00,Csonka Anita ,nyugati
Péntek,2026-06-12,Alakformáló,12:30-13:30,Virág Vera,nyugati
Péntek,2026-06-12,Pilates.,15:00-16:00,Polányi Petra,nyugati
Vasárnap,2026-06-14,Pilates.,15:45-16:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-06-08,Pilates.,16:00-17:00,Polányi Petra,nyugati
Hétfő,2026-06-08,Indoor Cycling ICG,16:30-17:30,Csonka Anita ,nyugati
Hétfő,2026-06-08,Salsa Fitness,16:45-17:45,Kabai Petra,nyugati
Kedd,2026-06-09,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Kedd,2026-06-09,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Kedd,2026-06-09,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Szerda,2026-06-10,Pilates.,16:00-17:00,Polányi Petra,nyugati
Szerda,2026-06-10,Kezdő dance step,16:45-17:45,Harnos Erika ,nyugati
Csütörtök,2026-06-11,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Csütörtök,2026-06-11,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Csütörtök,2026-06-11,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
