day,date,sport,time,edző,klub
Hétfő,2025-07-21,Funkcionális köredzés,06:30-07:30,Dán Vanda,allee
Szerda,2025-07-23,Funkcionális köredzés,06:30-07:30,Dán Vanda,allee
Kedd,2025-07-22,Pilates.,07:00-08:00,Oli Renáta,allee
Csütörtök,2025-07-24,Pilates.,07:00-08:00,Oli Renáta,allee
Szombat,2025-07-26,Alakformáló,09:00-10:00,Bajnok Dávid,allee
Szombat,2025-07-26,Funkcionális köredzés,09:00-10:00,Serrano Gergő HU/EN,allee
Hétfő,2025-07-21,Hot Iron I,10:00-11:00,Dobos Fanny,allee
Szerda,2025-07-23,Hot Iron I,10:00-11:00,Dobos Fanny,allee
Szombat,2025-07-26,Cross Training,10:00-11:00,Serrano Gergő HU/EN,allee
Vasárnap,2025-07-27,Alakformáló,10:00-11:00,Bajnok Dávid,allee
Vasárnap,2025-07-27,Pilates.,10:00-11:00,Major Emese,allee
Hétfő,2025-07-21,Senior torna,11:00-12:00,Gyurkovics Anikó HU/EN,allee
Szerda,2025-07-23,Gerinctorna,11:00-12:00,Dobos Fanny,allee
Péntek,2025-07-25,Gerinctorna.,11:00-12:00,Kocsis Kata,allee
Hétfő,2025-07-21,Alakformáló,12:00-13:00,Gyurkovics Anikó HU/EN,allee
Szerda,2025-07-23,Alakformáló,12:00-13:00,Dobos Fanny,allee
Csütörtök,2025-07-24,Alakformáló,12:00-13:00,Gyurkovics Anikó HU/EN,allee
Péntek,2025-07-25,Alakformáló,12:00-13:00,Bajnok Dávid,allee
Kedd,2025-07-22,Alakformáló,16:00-17:00,Dobos Fanny,allee
Hétfő,2025-07-21,Alakformáló,17:00-18:00,Borbély Beatrix,allee
Hétfő,2025-07-21,Cross Training,17:00-18:00,Kalamár Eszter,allee
Hétfő,2025-07-21,Gerinctorna+stretching.,17:30-18:30,Szabó Júlia,allee
Kedd,2025-07-22,Hot Iron I,17:00-18:00,Dobos Fanny,allee
Kedd,2025-07-22,Cross Training,17:15-18:15,Kovács Anikó HU/EN,allee
Kedd,2025-07-22,Pilates.,17:30-18:30,Oli Renáta,allee
Szerda,2025-07-23,Alakformáló,17:00-18:00,Kalamár Eszter,allee
Szerda,2025-07-23,Funkcionális köredzés,17:15-18:15,Gerő Luca,allee
Szerda,2025-07-23,Gerinctorna+stretching.,17:30-18:30,Erdélyi Annamari,allee
Csütörtök,2025-07-24,Súlyzórudas edzés,17:00-18:00,Hodosi Tamás,allee
Csütörtök,2025-07-24,Cross Training,17:15-18:15,Kovács Anikó HU/EN,allee
Csütörtök,2025-07-24,Pilates.,17:30-18:30,Oli Renáta,allee
Péntek,2025-07-25,Alakformáló,17:00-18:00,Tar Edit,allee
Péntek,2025-07-25,Zumba,17:30-18:30,Jámbor Bea,allee
Szombat,2025-07-26,Pilates.,17:30-18:30,Reitter Zsófia,allee
Hétfő,2025-07-21,Cardio Kick-box,18:00-19:00,Kalamár Eszter,allee
Hétfő,2025-07-21,DEEPWORK ,18:15-19:15,Reitter Zsófia,allee
Hétfő,2025-07-21,Yin  jóga,18:30-19:30,Kovács Rózsa ,allee
Kedd,2025-07-22,Alakformáló,18:00-19:00,Dobos Fanny,allee
Kedd,2025-07-22,TRX köredzés,18:15-19:15,Kovács Anikó HU/EN,allee
Kedd,2025-07-22,Gerinctorna.,18:30-19:30,Böröcz Anita,allee
Szerda,2025-07-23,Cardio Kick-box,18:00-19:00,Kalamár Eszter,allee
Szerda,2025-07-23,TRX,18:15-19:15,Serrano Gergő HU/EN,allee
Szerda,2025-07-23,Pilates.,18:30-19:30,Gerő Luca,allee
Csütörtök,2025-07-24,Alakformáló,18:00-19:00,Hodosi Tamás,allee
Csütörtök,2025-07-24,TRX köredzés,18:15-19:15,Kovács Anikó HU/EN,allee
Péntek,2025-07-25,Funkcionális köredzés,18:00-19:00,Vujicsity Viktória,allee
Péntek,2025-07-25,Súlyzórudas edzés,18:00-19:00,Tar Edit,allee
Hétfő,2025-07-21,Zsírégető,19:00-20:00,Kalamár Eszter,allee
Hétfő,2025-07-21,Funkcionális köredzés,19:15-20:15,Vujicsity Viktória,allee
Hétfő,2025-07-21,Pilates.,19:30-20:30,Kovács Rózsa ,allee
Kedd,2025-07-22,Funkcionális köredzés,19:15-20:15,Vujicsity Viktória,allee
Kedd,2025-07-22,Dinamikus jóga,19:30-20:30,Erdős Réka ,allee
Szerda,2025-07-23,Zsírégető,19:00-20:00,Kalamár Eszter,allee
Szerda,2025-07-23,Cross Training,19:15-20:15,Szentgyörgyi Lilien,allee
Csütörtök,2025-07-24,Funkcionális köredzés,19:15-20:15,Sánta Stella HU/EN,allee
Csütörtök,2025-07-24,Dinamikus jóga,19:30-20:30,Erdős Réka ,allee
Péntek,2025-07-25,DEEPWORK ,19:00-20:00,Reitter Zsófia,allee
Hétfő,2025-07-21,Hot Iron I,20:00-21:00,Dobos Fanny,allee
Szerda,2025-07-23,Hot Iron I,20:00-21:00,Dobos Fanny,allee
Hétfő,2025-07-28,Funkcionális köredzés,06:30-07:30,Tordai Luca,allee
Szerda,2025-07-30,Funkcionális köredzés,06:30-07:30,Dán Vanda,allee
