day,date,sport,time,edző,klub
Szerda,2026-01-21,Cross Training,19:15-20:15,Serrano Gergő HU/EN,allee
Szerda,2026-01-21,Gerinctorna,19:30-20:30,Virág Vera,allee
Csütörtök,2026-01-22,Zsírégető,19:00-20:00,Auer Bernadett,allee
Csütörtök,2026-01-22,Funkcionális köredzés,19:15-20:15,Sánta Stella HU/EN,allee
Csütörtök,2026-01-22,Dinamikus jóga,19:30-20:30,Erdős Réka ,allee
Péntek,2026-01-23,Kezdő dance step,19:00-20:00,Harnos Erika ,allee
Péntek,2026-01-23,Stretching.,19:00-20:00,Dobos Fanny HU/EN,allee
Péntek,2026-01-23,TRX köredzés,19:00-20:00,Vujicsity Viktória,allee
Hétfő,2026-01-19,Hot Iron I,20:00-21:00,Dobos Fanny HU/EN,allee
Kedd,2026-01-20,Gerinctorna+stretching,20:00-21:00,Auer Bernadett,allee
Szerda,2026-01-21,Hot Iron I,20:00-21:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-22,Gerinctorna+stretching,20:00-21:00,Auer Bernadett,allee
Kedd,2026-01-27,Funkcionális köredzés,06:30-07:30,Dán Vanda,allee
Szerda,2026-01-28,Stretching,06:30-07:30,Dán Vanda,allee
Csütörtök,2026-01-29,Funkcionális köredzés,06:30-07:30,Dán Vanda,allee
Kedd,2026-01-27,Pilates.,07:00-08:00,Oli Renáta,allee
Csütörtök,2026-01-29,Pilates.,07:00-08:00,Oli Renáta,allee
Szombat,2026-01-31,Alakformáló,09:00-10:00,Dobos Fanny HU/EN,allee
Szombat,2026-01-31,Funkcionális köredzés,09:00-10:00,Serrano Gergő HU/EN,allee
Hétfő,2026-01-26,Hot Iron I,10:00-11:00,Dobos Fanny HU/EN,allee
Szerda,2026-01-28,Hot Iron I,10:00-11:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-29,Gerinctorna+stretching,10:00-11:00,Kovács Laura,allee
Péntek,2026-01-30,Hot Iron I,10:00-11:00,Dobos Fanny HU/EN,allee
Szombat,2026-01-31,Cross Training,10:00-11:00,Serrano Gergő HU/EN,allee
Szombat,2026-01-31,Hot Iron I,10:00-11:00,Dobos Fanny HU/EN,allee
Vasárnap,2026-02-01,Alakformáló,10:00-11:00,Dobos Fanny HU/EN,allee
Vasárnap,2026-02-01,Pilates.,10:00-11:00,Kárpáti Ildikó HU/EN,allee
Hétfő,2026-01-26,Senior torna,11:00-12:00,Béres Réka,allee
Kedd,2026-01-27,Stretching.,11:00-12:00,Kovács Laura,allee
Szerda,2026-01-28,Gerinctorna,11:00-12:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-29,Senior torna,11:00-12:00,Béres Réka,allee
Péntek,2026-01-30,Gerinctorna.,11:00-12:00,Kovács Laura,allee
Szombat,2026-01-31,Stretching.,11:00-12:00,Dobos Fanny HU/EN,allee
Vasárnap,2026-02-01,Funkcionális köredzés,11:00-12:00,Jónás Gergely,allee
Vasárnap,2026-02-01,KORCE mobility+stability,11:00-12:00,Dobos Fanny HU/EN,allee
Hétfő,2026-01-26,Alakformáló,12:00-13:00,Béres Réka,allee
Kedd,2026-01-27,Alakformáló,12:00-13:00,Kovács Laura,allee
Szerda,2026-01-28,Alakformáló,12:00-13:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-29,Alakformáló,12:00-13:00,Béres Réka,allee
Péntek,2026-01-30,Alakformáló,12:00-13:00,Kovács Laura,allee
Kedd,2026-01-27,Alakformáló,16:00-17:00,Dobos Fanny HU/EN,allee
Kedd,2026-01-27,Zumba,16:30-17:30,Oli Renáta,allee
Csütörtök,2026-01-29,Alakformáló,16:00-17:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-29,Zumba,16:30-17:30,Oli Renáta,allee
Vasárnap,2026-02-01,Funkcionális köredzés,16:30-17:30,Virág Vera,allee
Hétfő,2026-01-26,Alakformáló,17:00-18:00,Nagy Vivien,allee
Hétfő,2026-01-26,Cross Training,17:00-18:00,Auer Bernadett,allee
Hétfő,2026-01-26,Gerinctorna+stretching.,17:30-18:30,Paulovics Adrienn,allee
Kedd,2026-01-27,Hot Iron I,17:00-18:00,Dobos Fanny HU/EN,allee
Kedd,2026-01-27,Cross Training,17:15-18:15,Virág Vera,allee
Kedd,2026-01-27,Pilates.,17:30-18:30,Oli Renáta,allee
Szerda,2026-01-28,Alakformáló,17:00-18:00,Kalamár Eszter,allee
Szerda,2026-01-28,Funkcionális köredzés,17:15-18:15,Gerő Luca,allee
Szerda,2026-01-28,Gerinctorna+stretching.,17:30-18:30,Paulovics Adrienn,allee
Csütörtök,2026-01-29,Hot Iron I,17:00-18:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-29,Cross Training,17:15-18:15,Virág Vera,allee
Csütörtök,2026-01-29,Pilates.,17:30-18:30,Oli Renáta,allee
Péntek,2026-01-30,Alakformáló,17:00-18:00,Dobos Fanny HU/EN,allee
Péntek,2026-01-30,Runners Gym,17:00-18:00,Serrano Gergő HU/EN,allee
Péntek,2026-01-30,Zumba,17:30-18:30,Jámbor Bea,allee
Szombat,2026-01-31,Pilates.,17:30-18:30,Reitter Zsófia,allee
Vasárnap,2026-02-01,Hot Iron I,17:00-18:00,Dobos Fanny HU/EN,allee
Hétfő,2026-01-26,Alakformáló,18:00-19:00,Auer Bernadett,allee
Hétfő,2026-01-26,TRX köredzés,18:15-19:15,Vujicsity Viktória,allee
Hétfő,2026-01-26,Yin  jóga,18:30-19:30,Kovács Rózsa ,allee
Kedd,2026-01-27,Alakformáló,18:00-19:00,Dobos Fanny HU/EN,allee
Kedd,2026-01-27,Funkcionális köredzés,18:15-19:15,Vujicsity Viktória,allee
Kedd,2026-01-27,Gerinctorna.,18:30-19:30,Böröcz Anita,allee
Szerda,2026-01-28,Cardio Kick-box,18:00-19:00,Kalamár Eszter,allee
Szerda,2026-01-28,TRX,18:15-19:15,Jónás Gergely,allee
Szerda,2026-01-28,Pilates.,18:30-19:30,Gerő Luca,allee
Csütörtök,2026-01-29,Alakformáló,18:00-19:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-29,TRX köredzés,18:15-19:15,Sánta Stella HU/EN,allee
Csütörtök,2026-01-29,Gerinctorna.,18:30-19:30,Böröcz Anita,allee
Péntek,2026-01-30,Funkcionális köredzés,18:00-19:00,Vujicsity Viktória,allee
Péntek,2026-01-30,Hot Iron I,18:00-19:00,Dobos Fanny HU/EN,allee
Vasárnap,2026-02-01,Alakformáló,18:00-19:00,Dobos Fanny HU/EN,allee
Hétfő,2026-01-26,Zsírégető,19:00-20:00,Auer Bernadett,allee
Hétfő,2026-01-26,Funkcionális köredzés,19:15-20:15,Vujicsity Viktória,allee
Hétfő,2026-01-26,Pilates.,19:30-20:30,Kovács Rózsa ,allee
Kedd,2026-01-27,Zsírégető,19:00-20:00,Auer Bernadett,allee
Kedd,2026-01-27,TRX köredzés,19:15-20:15,Vujicsity Viktória,allee
Kedd,2026-01-27,Stretching,19:30-20:30,Dobos Fanny HU/EN,allee
Szerda,2026-01-28,Zsírégető,19:00-20:00,Kalamár Eszter,allee
Szerda,2026-01-28,Cross Training,19:15-20:15,Szentgyörgyi Lilien,allee
Szerda,2026-01-28,Gerinctorna,19:30-20:30,Virág Vera,allee
Csütörtök,2026-01-29,Zsírégető,19:00-20:00,Auer Bernadett,allee
Csütörtök,2026-01-29,Funkcionális köredzés,19:15-20:15,Sánta Stella HU/EN,allee
Csütörtök,2026-01-29,Dinamikus jóga,19:30-20:30,Erdős Réka ,allee
Péntek,2026-01-30,Kezdő dance step,19:00-20:00,Harnos Erika ,allee
Péntek,2026-01-30,Stretching.,19:00-20:00,Dobos Fanny HU/EN,allee
Péntek,2026-01-30,TRX köredzés,19:00-20:00,Vujicsity Viktória,allee
Hétfő,2026-01-26,Hot Iron I,20:00-21:00,Dobos Fanny HU/EN,allee
Kedd,2026-01-27,Gerinctorna+stretching,20:00-21:00,Auer Bernadett,allee
Szerda,2026-01-28,Hot Iron I,20:00-21:00,Dobos Fanny HU/EN,allee
Csütörtök,2026-01-29,Gerinctorna+stretching,20:00-21:00,Auer Bernadett,allee
Szerda,2026-01-21,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Csütörtök,2026-01-22,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Péntek,2026-01-23,Cross Training,06:45-07:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-01-19,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Kedd,2026-01-20,Dinamikus pilates,07:30-08:30,Antal Laura HU/EN,nyugati
Kedd,2026-01-20,Indoor Cycling ICG,07:45-08:45,Králik Eszter HU/EN,nyugati
Szerda,2026-01-21,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Péntek,2026-01-23,Indoor Cycling ICG,07:30-08:30,Ujhelyi Zsuzsi HU/EN,nyugati
Péntek,2026-01-23,TRX köredzés,07:45-08:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-01-19,Runners Gym,08:15-09:15,Vatamány Krisztina ,nyugati
Péntek,2026-01-23,Dinamikus pilates,08:00-09:00,Antal Laura HU/EN,nyugati
Szombat,2026-01-24,KRAV-MAGA,08:00-09:30,Sira Gyula,nyugati
Kedd,2026-01-20,Detox jóga,09:00-10:00,Völgyes Flávia,nyugati
Kedd,2026-01-20,Hot Iron Cross,09:00-10:00,Szalka Andi,nyugati
Csütörtök,2026-01-22,Detox jóga,09:00-10:00,Völgyes Flávia,nyugati
Csütörtök,2026-01-22,Hot Iron II,09:00-10:00,Szalka Andi,nyugati
Péntek,2026-01-23,Stresszoldó jóga,09:00-10:00,Antal Laura HU/EN,nyugati
Vasárnap,2026-01-25,Indoor Cycling ICG,09:30-10:30,Králik Eszter HU/EN,nyugati
Szombat,2026-01-24,Giryafit,10:00-11:00,Fischer Gábor HU/EN,nyugati
Szombat,2026-01-24,Indoor Cycling ICG,10:00-11:00,Szalai Ági HU/EN,nyugati
Vasárnap,2026-01-25,Alakformáló,10:00-11:00,Berki Betti ,nyugati
Hétfő,2026-01-19,Pilates.,11:00-12:00,Erdős Réka ,nyugati
Szerda,2026-01-21,Pilates.,11:00-12:00,Erdős Réka ,nyugati
Szombat,2026-01-24,Dinamikus jóga.,11:00-12:00,Erdős Réka ,nyugati
Vasárnap,2026-01-25,Funkcionális köredzés,11:00-12:00,Szentgyörgyi Lilien,nyugati
Hétfő,2026-01-19,Dinamikus jóga,12:00-13:00,Erdős Réka ,nyugati
Szerda,2026-01-21,Dinamikus jóga,12:00-13:00,Erdős Réka ,nyugati
Péntek,2026-01-23,Pilates,12:00-13:00,Csonka Anita ,nyugati
Szombat,2026-01-24,Pilates.,12:00-13:00,Erdős Réka ,nyugati
Péntek,2026-01-23,Pilates.,15:00-16:00,Polányi Petra,nyugati
Vasárnap,2026-01-25,Pilates.,15:45-16:45,Erdős Réka ,nyugati
Hétfő,2026-01-19,Pilates.,16:00-17:00,Polányi Petra,nyugati
Hétfő,2026-01-19,Zumba,16:45-17:45,Kovács Andrea,nyugati
Kedd,2026-01-20,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Kedd,2026-01-20,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Kedd,2026-01-20,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Szerda,2026-01-21,Pilates.,16:00-17:00,Polányi Petra,nyugati
Szerda,2026-01-21,Zumba,16:45-17:45,Kovács Andrea,nyugati
Csütörtök,2026-01-22,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Csütörtök,2026-01-22,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Csütörtök,2026-01-22,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Péntek,2026-01-23,Alakformáló,16:00-17:00,Polányi Petra,nyugati
Péntek,2026-01-23,Jóga & Stretching,16:45-17:45,Szabó Júlia,nyugati
Vasárnap,2026-01-25,Stretching,16:45-17:45,Erdős Réka ,nyugati
Hétfő,2026-01-19,Alakformáló,17:00-18:00,Polányi Petra,nyugati
Hétfő,2026-01-19,Funkcionális köredzés,17:15-18:15,Balog Bíborka Bella ,nyugati
Hétfő,2026-01-19,Indoor Cycling ICG,17:30-18:30,Csonka Anita ,nyugati
Hétfő,2026-01-19,Pilates,17:45-18:45,Tornai Piroska HU/EN,nyugati
Kedd,2026-01-20,Zsírégető,17:00-18:00,Hodosi Tamás,nyugati
Kedd,2026-01-20,Cross Training,17:15-18:15,Gerencsér Ágnes,nyugati
Kedd,2026-01-20,Indoor Cycling ICG,17:30-18:30,Kazi Alex,nyugati
Kedd,2026-01-20,Pilates,17:45-18:45,Kocsis Kata,nyugati
Szerda,2026-01-21,Alakformáló,17:00-18:00,Polányi Petra,nyugati
Szerda,2026-01-21,Funkcionális köredzés,17:15-18:15,Balog Bíborka Bella ,nyugati
Szerda,2026-01-21,Indoor Cycling ICG,17:30-18:30,Csonka Anita ,nyugati
Szerda,2026-01-21,Pilates,17:45-18:45,Tornai Piroska HU/EN,nyugati
Csütörtök,2026-01-22,Zsírégető,17:00-18:00,Hodosi Tamás,nyugati
Csütörtök,2026-01-22,Cross Training,17:15-18:15,Gerencsér Ágnes,nyugati
Csütörtök,2026-01-22,Indoor Cycling ICG,17:30-18:30,Kazi Alex,nyugati
Csütörtök,2026-01-22,Pilates,17:45-18:45,Kocsis Kata,nyugati
Péntek,2026-01-23,Hot Iron Cross,17:00-18:00,Radácsy Petra,nyugati
Péntek,2026-01-23,Cross Training,17:15-18:30,Balog Bíborka Bella ,nyugati
Péntek,2026-01-23,Indoor Cycling ICG,17:30-18:30,Králik Eszter HU/EN,nyugati
Péntek,2026-01-23,Gerinctorna,17:45-18:45,Böröcz Anita,nyugati
Szombat,2026-01-24,Alakformáló,17:00-18:00,Borbély Beatrix,nyugati
Vasárnap,2026-01-25,Alakformáló,17:00-18:00,Böröcz Anita,nyugati
Vasárnap,2026-01-25,Jóga,17:45-18:45,Erdős Réka ,nyugati
Hétfő,2026-01-19,Hot Iron Cross,18:00-19:00,Radácsy Petra,nyugati
Hétfő,2026-01-19,TRX köredzés,18:15-19:15,Serrano Gergő HU/EN,nyugati
Hétfő,2026-01-19,Indoor Cycling ICG,18:30-19:30,Takács Henriett,nyugati
Hétfő,2026-01-19,Gerinctorna+stretching,18:45-19:45,Csonka Anita ,nyugati
Kedd,2026-01-20,Giryafit,18:00-19:00,Fischer Gábor HU/EN,nyugati
Kedd,2026-01-20,TRX köredzés,18:15-19:15,Ajanidisz Teodóra,nyugati
Kedd,2026-01-20,Indoor Cycling ICG,18:30-19:30,Kazi Alex,nyugati
Kedd,2026-01-20,Jóga,18:45-19:45,Kovács Rózsa ,nyugati
Szerda,2026-01-21,Hot Iron II,18:00-19:00,Radácsy Petra,nyugati
Szerda,2026-01-21,Cross Training,18:15-19:15,Balog Bíborka Bella ,nyugati
Szerda,2026-01-21,Indoor Cycling ICG,18:30-19:30,Takács Henriett,nyugati
Szerda,2026-01-21,Gerinctorna+stretching,18:45-19:45,Csonka Anita ,nyugati
Csütörtök,2026-01-22,Giryafit,18:00-19:00,Fischer Gábor HU/EN,nyugati
Csütörtök,2026-01-22,TRX köredzés,18:15-19:15,Ajanidisz Teodóra,nyugati
Csütörtök,2026-01-22,Indoor Cycling ICG,18:30-19:30,Kazi Alex,nyugati
Csütörtök,2026-01-22,Jóga,18:45-19:45,Kovács Rózsa ,nyugati
Péntek,2026-01-23,Hot Iron I,18:00-19:00,Radácsy Petra,nyugati
Péntek,2026-01-23,Runners Gym,18:30-19:30,Balog Bíborka Bella ,nyugati
Vasárnap,2026-01-25,Funkcionális köredzés,18:15-19:15,Gerencsér Ágnes,nyugati
Hétfő,2026-01-19,Alakformáló,19:00-20:00,Vatamány Krisztina ,nyugati
Hétfő,2026-01-19,Cross Training,19:15-20:15,Serrano Gergő HU/EN,nyugati
Hétfő,2026-01-19,Indoor Cycling ICG,19:30-20:30,Szőcs Gabi HU/EN,nyugati
Hétfő,2026-01-19,Flow jóga,19:45-20:45,Szabó Júlia,nyugati
Kedd,2026-01-20,Zsírégető,19:00-20:00,Kabai Petra,nyugati
Kedd,2026-01-20,Runners Gym,19:15-20:15,Szalma Borka,nyugati
Kedd,2026-01-20,Pilates,19:45-20:45,Ajanidisz Teodóra,nyugati
Szerda,2026-01-21,Alakformáló,19:00-20:00,Vatamány Krisztina ,nyugati
Szerda,2026-01-21,Indoor Cycling ICG,19:30-20:30,Szalai Ági HU/EN,nyugati
Szerda,2026-01-21,Flow jóga,19:45-20:45,Szabó Júlia,nyugati
Csütörtök,2026-01-22,Zsírégető,19:00-20:00,Kabai Petra,nyugati
Csütörtök,2026-01-22,Runners Gym,19:15-20:15,Szalma Borka,nyugati
Csütörtök,2026-01-22,Pilates,19:45-20:45,Ajanidisz Teodóra,nyugati
Péntek,2026-01-23,Zsírégető,19:00-20:00,Berki Betti ,nyugati
Hétfő,2026-01-19,Aerial yoga,20:00-21:00,Angyal Kyra ,nyugati
Kedd,2026-01-20,Alakformáló,20:00-21:00,Berki Betti ,nyugati
Csütörtök,2026-01-22,Alakformáló,20:00-21:00,Berki Betti ,nyugati
Szerda,2026-01-28,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Csütörtök,2026-01-29,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Péntek,2026-01-30,Cross Training,06:45-07:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-01-26,Funkcionális köredzés,07:15-08:15,Gerencsér Ágnes,nyugati
Kedd,2026-01-27,Dinamikus pilates,07:30-08:30,Antal Laura HU/EN,nyugati
Kedd,2026-01-27,Indoor Cycling ICG,07:45-08:45,Králik Eszter HU/EN,nyugati
Szerda,2026-01-28,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Péntek,2026-01-30,Indoor Cycling ICG,07:30-08:30,Ujhelyi Zsuzsi HU/EN,nyugati
Péntek,2026-01-30,TRX köredzés,07:45-08:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-01-26,Runners Gym,08:15-09:15,Gerencsér Ágnes,nyugati
Péntek,2026-01-30,Dinamikus pilates,08:00-09:00,Antal Laura HU/EN,nyugati
Szombat,2026-01-31,KRAV-MAGA,08:00-09:30,Sira Gyula,nyugati
Hétfő,2026-01-26,Alakformáló,09:00-10:00,Virág Vera,nyugati
Kedd,2026-01-27,Detox jóga,09:00-10:00,Völgyes Flávia,nyugati
Kedd,2026-01-27,Hot Iron Cross,09:00-10:00,Szalka Andi,nyugati
Szerda,2026-01-28,Alakformáló,09:00-10:00,Virág Vera,nyugati
Csütörtök,2026-01-29,Detox jóga,09:00-10:00,Völgyes Flávia,nyugati
Csütörtök,2026-01-29,Hot Iron II,09:00-10:00,Szalka Andi,nyugati
Péntek,2026-01-30,Stresszoldó jóga,09:00-10:00,Antal Laura HU/EN,nyugati
Vasárnap,2026-02-01,Indoor Cycling ICG,09:30-10:30,Králik Eszter HU/EN,nyugati
Szombat,2026-01-31,Giryafit,10:00-11:00,Fischer Gábor HU/EN,nyugati
Szombat,2026-01-31,Indoor Cycling ICG,10:00-11:00,Szalai Ági HU/EN,nyugati
Vasárnap,2026-02-01,Alakformáló,10:00-11:00,Berki Betti ,nyugati
Hétfő,2026-01-26,Pilates.,11:00-12:00,Erdős Réka ,nyugati
Szerda,2026-01-28,Pilates.,11:00-12:00,Erdős Réka ,nyugati
Szombat,2026-01-31,Dinamikus jóga.,11:00-12:00,Erdős Réka ,nyugati
Vasárnap,2026-02-01,Funkcionális köredzés,11:00-12:00,Szentgyörgyi Lilien,nyugati
Vasárnap,2026-02-01,Hot Iron,11:00-12:30,Radácsy Petra,nyugati
Hétfő,2026-01-26,Dinamikus jóga,12:00-13:00,Erdős Réka ,nyugati
Szerda,2026-01-28,Dinamikus jóga,12:00-13:00,Erdős Réka ,nyugati
Péntek,2026-01-30,Pilates,12:00-13:00,Csonka Anita ,nyugati
Szombat,2026-01-31,Pilates.,12:00-13:00,Erdős Réka ,nyugati
Péntek,2026-01-30,Pilates.,15:00-16:00,Polányi Petra,nyugati
Vasárnap,2026-02-01,Pilates.,15:45-16:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-01-26,Pilates.,16:00-17:00,Polányi Petra,nyugati
Hétfő,2026-01-26,Zumba,16:45-17:45,Kovács Andrea,nyugati
Kedd,2026-01-27,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Kedd,2026-01-27,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Kedd,2026-01-27,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Szerda,2026-01-28,Pilates.,16:00-17:00,Polányi Petra,nyugati
Szerda,2026-01-28,Zumba,16:45-17:45,Kovács Andrea,nyugati
Csütörtök,2026-01-29,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Csütörtök,2026-01-29,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Csütörtök,2026-01-29,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Péntek,2026-01-30,Alakformáló,16:00-17:00,Polányi Petra,nyugati
Péntek,2026-01-30,Jóga & Stretching,16:45-17:45,Szabó Júlia,nyugati
Vasárnap,2026-02-01,Stretching,16:45-17:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2026-01-26,Alakformáló,17:00-18:00,Polányi Petra,nyugati
Hétfő,2026-01-26,Funkcionális köredzés,17:15-18:15,Balog Bíborka Bella ,nyugati
Hétfő,2026-01-26,Indoor Cycling ICG,17:30-18:30,Csonka Anita ,nyugati
Hétfő,2026-01-26,Pilates,17:45-18:45,Tornai Piroska HU/EN,nyugati
