day,date,sport,time,edző,klub
Péntek,2025-07-04,Alakformáló,17:00-18:00,Dobos Fanny,allee
Péntek,2025-07-04,Zumba,17:30-18:30,Jámbor Bea,allee
Szombat,2025-07-05,Pilates.,17:30-18:30,Reitter Zsófia,allee
Vasárnap,2025-07-06,Hot Iron I,17:00-18:00,Dobos Fanny,allee
Hétfő,2025-06-30,Cardio Kick-box,18:00-19:00,Kalamár Eszter,allee
Hétfő,2025-06-30,DEEPWORK ,18:15-19:15,Reitter Zsófia,allee
Hétfő,2025-06-30,Yin  jóga,18:30-19:30,Kovács Rózsa ,allee
Kedd,2025-07-01,Alakformáló,18:00-19:00,Dobos Fanny,allee
Kedd,2025-07-01,TRX köredzés,18:15-19:15,Vujicsity Viktória,allee
Kedd,2025-07-01,Gerinctorna.,18:30-19:30,Böröcz Anita,allee
Szerda,2025-07-02,Cardio Kick-box,18:00-19:00,Kalamár Eszter,allee
Szerda,2025-07-02,TRX,18:15-19:15,Jónás Gergely,allee
Szerda,2025-07-02,Pilates.,18:30-19:30,Gerő Luca,allee
Csütörtök,2025-07-03,Alakformáló,18:00-19:00,Dobos Fanny,allee
Csütörtök,2025-07-03,TRX köredzés,18:15-19:15,Kovács Anikó HU/EN,allee
Csütörtök,2025-07-03,Gerinctorna.,18:30-19:30,Böröcz Anita,allee
Péntek,2025-07-04,Funkcionális köredzés,18:00-19:00,Vujicsity Viktória,allee
Péntek,2025-07-04,Hot Iron I,18:00-19:00,Dobos Fanny,allee
Vasárnap,2025-07-06,Alakformáló,18:00-19:00,Dobos Fanny,allee
Hétfő,2025-06-30,Zsírégető,19:00-20:00,Kalamár Eszter,allee
Hétfő,2025-06-30,Funkcionális köredzés,19:15-20:15,Vujicsity Viktória,allee
Hétfő,2025-06-30,Pilates.,19:30-20:30,Kovács Rózsa ,allee
Kedd,2025-07-01,Zsírégető,19:00-20:00,Paulovics Adrienn,allee
Kedd,2025-07-01,Funkcionális köredzés,19:15-20:15,Vujicsity Viktória,allee
Kedd,2025-07-01,Stretching,19:30-20:30,Dobos Fanny,allee
Szerda,2025-07-02,Zsírégető,19:00-20:00,Kalamár Eszter,allee
Szerda,2025-07-02,Cross Training,19:15-20:15,Szentgyörgyi Lilien,allee
Csütörtök,2025-07-03,Zsírégető,19:00-20:00,Paulovics Adrienn,allee
Csütörtök,2025-07-03,Funkcionális köredzés,19:15-20:15,Sánta Stella HU/EN,allee
Csütörtök,2025-07-03,Stretching,19:30-20:30,Dobos Fanny,allee
Péntek,2025-07-04,DEEPWORK ,19:00-20:00,Reitter Zsófia,allee
Péntek,2025-07-04,Stretching.,19:00-20:00,Dobos Fanny,allee
Hétfő,2025-06-30,Hot Iron I,20:00-21:00,Dobos Fanny,allee
Kedd,2025-07-01,Gerinctorna,20:00-21:00,Paulovics Adrienn,allee
Szerda,2025-07-02,Hot Iron I,20:00-21:00,Dobos Fanny,allee
Csütörtök,2025-07-03,Gerinctorna+stretching,20:00-21:00,Paulovics Adrienn,allee
Szerda,2025-06-25,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Csütörtök,2025-06-26,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Péntek,2025-06-27,Cross Training,06:45-07:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2025-06-23,Alakformáló,07:00-08:00,Berki Betti ,nyugati
Hétfő,2025-06-23,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Kedd,2025-06-24,Indoor Cycling ICG,07:45-08:45,Králik Eszter HU/EN,nyugati
Szerda,2025-06-25,Alakformáló,07:00-08:00,Berki Betti ,nyugati
Szerda,2025-06-25,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Péntek,2025-06-27,TRX köredzés,07:45-08:45,Kárpáti Ildikó HU/EN,nyugati
Kedd,2025-06-24,Pilates,08:00-09:00,Antal Laura HU/EN,nyugati
Péntek,2025-06-27,Pilates,08:00-09:00,Antal Laura HU/EN,nyugati
Szombat,2025-06-28,KRAV-MAGA,08:00-09:30,Sira Gyula,nyugati
Kedd,2025-06-24,Detox jóga,09:00-10:00,Völgyes Flávia,nyugati
Kedd,2025-06-24,Hot Iron Cross,09:00-10:00,Szalka Andi,nyugati
Csütörtök,2025-06-26,Detox jóga,09:00-10:00,Völgyes Flávia,nyugati
Csütörtök,2025-06-26,Hot Iron Cross,09:00-10:00,Szalka Andi,nyugati
Péntek,2025-06-27,Yin  jóga,09:00-10:00,Antal Laura HU/EN,nyugati
Szombat,2025-06-28,FTP teszt,09:00-10:00,Szalai Ági HU/EN,nyugati
Vasárnap,2025-06-29,Indoor Cycling ICG,09:30-10:30,Králik Eszter HU/EN,nyugati
Szombat,2025-06-28,Giryafit,10:00-11:00,Fischer Gábor HU/EN,nyugati
Szombat,2025-06-28,Indoor Cycling ICG,10:00-11:00,Szalai Ági HU/EN,nyugati
Hétfő,2025-06-23,Pilates,11:00-12:00,Erdős Réka ,nyugati
Szerda,2025-06-25,Pilates,11:00-12:00,Erdős Réka ,nyugati
Szombat,2025-06-28,Dinamikus jóga.,11:00-12:00,Erdős Réka ,nyugati
Vasárnap,2025-06-29,Funkcionális köredzés,11:00-12:00,Auer Bernadett,nyugati
Hétfő,2025-06-23,Dinamikus jóga,12:00-13:00,Erdős Réka ,nyugati
Hétfő,2025-06-23,Hot Iron 1,12:00-13:00,Dobos Fanny,nyugati
Szerda,2025-06-25,Dinamikus jóga,12:00-13:00,Erdős Réka ,nyugati
Péntek,2025-06-27,Hot Iron 1,12:00-13:00,Dobos Fanny,nyugati
Szombat,2025-06-28,Pilates.,12:00-13:00,Erdős Réka ,nyugati
Péntek,2025-06-27,Pilates.,15:00-16:00,Kovács Laura,nyugati
Hétfő,2025-06-23,Pilates.,16:00-17:00,Polányi Petra,nyugati
Hétfő,2025-06-23,Zumba,16:45-17:45,Kovács Andrea,nyugati
Kedd,2025-06-24,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Kedd,2025-06-24,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Kedd,2025-06-24,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Szerda,2025-06-25,Pilates.,16:00-17:00,Polányi Petra,nyugati
Szerda,2025-06-25,Zumba,16:45-17:45,Kovács Andrea,nyugati
Csütörtök,2025-06-26,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Csütörtök,2025-06-26,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Csütörtök,2025-06-26,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Péntek,2025-06-27,Alakformáló,16:00-17:00,Kovács Laura,nyugati
Péntek,2025-06-27,Jóga & Stretching,16:45-17:45,Palkó Roberta HU/EN,nyugati
Szombat,2025-06-28,Alakformáló,16:00-17:00,Berki Betti ,nyugati
Vasárnap,2025-06-29,Pilates,16:45-17:45,Erdős Réka ,nyugati
Hétfő,2025-06-23,Alakformáló,17:00-18:00,Polányi Petra,nyugati
Hétfő,2025-06-23,Funkcionális köredzés,17:15-18:15,Balog Bíborka Bella ,nyugati
Hétfő,2025-06-23,Indoor Cycling ICG,17:30-18:30,Csonka Anita ,nyugati
Hétfő,2025-06-23,Pilates,17:45-18:45,Antal Laura HU/EN,nyugati
Kedd,2025-06-24,Zsírégető,17:00-18:00,Fazekas Éva,nyugati
Kedd,2025-06-24,Cross Training,17:15-18:15,Keserű Dóri,nyugati
Kedd,2025-06-24,Indoor Cycling ICG,17:30-18:30,Kazi Alex,nyugati
Kedd,2025-06-24,Pilates,17:45-18:45,Kocsis Kata,nyugati
Szerda,2025-06-25,Alakformáló,17:00-18:00,Polányi Petra,nyugati
Szerda,2025-06-25,Funkcionális köredzés,17:15-18:15,Balog Bíborka Bella ,nyugati
Szerda,2025-06-25,Indoor Cycling ICG,17:30-18:30,Csonka Anita ,nyugati
Szerda,2025-06-25,Pilates,17:45-18:45,Antal Laura HU/EN,nyugati
Csütörtök,2025-06-26,Zsírégető,17:00-18:00,Fazekas Éva,nyugati
Csütörtök,2025-06-26,Cross Training,17:15-18:15,Ajanidisz Teodóra,nyugati
Csütörtök,2025-06-26,Indoor Cycling ICG,17:30-18:30,Kazi Alex,nyugati
Csütörtök,2025-06-26,Pilates,17:45-18:45,Kocsis Kata,nyugati
Péntek,2025-06-27,Hot Iron Cross,17:00-18:00,Radácsy Petra,nyugati
Péntek,2025-06-27,Cross Training,17:15-18:30,Balog Bíborka Bella ,nyugati
Péntek,2025-06-27,Indoor Cycling ICG,17:30-18:30,Králik Eszter HU/EN,nyugati
Péntek,2025-06-27,Gerinctorna,17:45-18:45,Böröcz Anita,nyugati
Vasárnap,2025-06-29,Alakformáló,17:00-18:00,Böröcz Anita,nyugati
Vasárnap,2025-06-29,Stretching,17:45-18:45,Erdős Réka ,nyugati
Hétfő,2025-06-23,Hot Iron Cross,18:00-19:00,Radácsy Petra,nyugati
Hétfő,2025-06-23,TRX köredzés,18:15-19:15,Serrano Gergő HU/EN,nyugati
Hétfő,2025-06-23,Indoor Cycling ICG,18:30-19:30,Takács Henriett,nyugati
Hétfő,2025-06-23,Gerinctorna+stretching,18:45-19:45,Csonka Anita ,nyugati
Kedd,2025-06-24,Giryafit,18:00-19:00,Fischer Gábor HU/EN,nyugati
Kedd,2025-06-24,TRX köredzés,18:15-19:15,Trankó Ida ,nyugati
Kedd,2025-06-24,Indoor Cycling ICG,18:30-19:30,Kazi Alex,nyugati
Kedd,2025-06-24,Jóga,18:45-19:45,Kovács Rózsa ,nyugati
Szerda,2025-06-25,Hot Iron II,18:00-19:00,Radácsy Petra,nyugati
Szerda,2025-06-25,Cross Training,18:15-19:15,Balog Bíborka Bella ,nyugati
Szerda,2025-06-25,Indoor Cycling ICG,18:30-19:30,Takács Henriett,nyugati
Szerda,2025-06-25,Gerinctorna+stretching,18:45-19:45,Csonka Anita ,nyugati
Csütörtök,2025-06-26,Giryafit,18:00-19:00,Fischer Gábor HU/EN,nyugati
Csütörtök,2025-06-26,TRX köredzés,18:15-19:15,Ajanidisz Teodóra,nyugati
Csütörtök,2025-06-26,Indoor Cycling ICG,18:30-19:30,Kazi Alex,nyugati
Csütörtök,2025-06-26,Jóga,18:45-19:45,Kovács Rózsa ,nyugati
Péntek,2025-06-27,Hot Iron I,18:00-19:00,Radácsy Petra,nyugati
Vasárnap,2025-06-29,Funkcionális köredzés,18:15-19:15,Keserű Dóri,nyugati
Vasárnap,2025-06-29,Jóga,18:45-19:45,Erdős Réka ,nyugati
Hétfő,2025-06-23,Alakformáló,19:00-20:00,Vatamány Krisztina ,nyugati
Hétfő,2025-06-23,Cross Training,19:15-20:15,Serrano Gergő HU/EN,nyugati
Hétfő,2025-06-23,Indoor Cycling ICG,19:30-20:30,Szőcs Gabi HU/EN,nyugati
Hétfő,2025-06-23,Flow jóga,19:45-20:45,Erdős Réka ,nyugati
Kedd,2025-06-24,Zsírégető,19:00-20:00,Kabai Petra,nyugati
Kedd,2025-06-24,Pilates,19:45-20:45,Kárpáti Ildikó HU/EN,nyugati
Szerda,2025-06-25,Alakformáló,19:00-20:00,Vatamány Krisztina ,nyugati
Szerda,2025-06-25,Indoor Cycling ICG,19:30-20:30,Szalai Ági HU/EN,nyugati
Szerda,2025-06-25,Flow jóga,19:45-20:45,Erdős Réka ,nyugati
Csütörtök,2025-06-26,Zsírégető,19:00-20:00,Kabai Petra,nyugati
Csütörtök,2025-06-26,Pilates,19:45-20:45,Ajanidisz Teodóra,nyugati
Péntek,2025-06-27,Zsírégető,19:00-20:00,Berki Betti ,nyugati
Hétfő,2025-06-23,Aerial yoga,20:00-21:00,Angyal Kyra ,nyugati
Kedd,2025-06-24,Alakformáló,20:00-21:00,Berki Betti ,nyugati
Csütörtök,2025-06-26,Alakformáló,20:00-21:00,Berki Betti ,nyugati
Szerda,2025-07-02,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Csütörtök,2025-07-03,KRAV-MAGA,06:00-07:30,Sira Gyula,nyugati
Péntek,2025-07-04,Cross Training,06:45-07:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2025-06-30,Alakformáló,07:00-08:00,Borbély Beatrix,nyugati
Hétfő,2025-06-30,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Kedd,2025-07-01,Indoor Cycling ICG,07:45-08:45,Králik Eszter HU/EN,nyugati
Szerda,2025-07-02,Alakformáló,07:00-08:00,Borbély Beatrix,nyugati
Szerda,2025-07-02,Funkcionális köredzés,07:15-08:15,Vatamány Krisztina ,nyugati
Péntek,2025-07-04,TRX köredzés,07:45-08:45,Kárpáti Ildikó HU/EN,nyugati
Kedd,2025-07-01,Pilates,08:00-09:00,Antal Laura HU/EN,nyugati
Péntek,2025-07-04,Pilates,08:00-09:00,Antal Laura HU/EN,nyugati
Szombat,2025-07-05,KRAV-MAGA,08:00-09:30,Sira Gyula,nyugati
Kedd,2025-07-01,Detox jóga,09:00-10:00,Völgyes Flávia,nyugati
Kedd,2025-07-01,Hot Iron Cross,09:00-10:00,Szalka Andi,nyugati
Csütörtök,2025-07-03,Detox jóga,09:00-10:00,Völgyes Flávia,nyugati
Csütörtök,2025-07-03,Hot Iron Cross,09:00-10:00,Szalka Andi,nyugati
Péntek,2025-07-04,Yin  jóga,09:00-10:00,Antal Laura HU/EN,nyugati
Vasárnap,2025-07-06,Indoor Cycling ICG,09:30-10:30,Králik Eszter HU/EN,nyugati
Szombat,2025-07-05,Giryafit,10:00-11:00,Fischer Gábor HU/EN,nyugati
Szombat,2025-07-05,Indoor Cycling ICG,10:00-11:00,Szalai Ági HU/EN,nyugati
Vasárnap,2025-07-06,Alakformáló,10:00-11:00,Berki Betti ,nyugati
Hétfő,2025-06-30,Pilates,11:00-12:00,Erdős Réka ,nyugati
Szerda,2025-07-02,Gerinctorna,11:00-12:00,Palkó Roberta HU/EN,nyugati
Szombat,2025-07-05,Dinamikus jóga.,11:00-12:00,Völgyes Flávia,nyugati
Vasárnap,2025-07-06,Funkcionális köredzés,11:00-12:00,Szentgyörgyi Lilien,nyugati
Hétfő,2025-06-30,Dinamikus jóga,12:00-13:00,Erdős Réka ,nyugati
Hétfő,2025-06-30,Hot Iron 1,12:00-13:00,Dobos Fanny,nyugati
Szerda,2025-07-02,Jóga,12:00-13:00,Palkó Roberta HU/EN,nyugati
Péntek,2025-07-04,Hot Iron 1,12:00-13:00,Dobos Fanny,nyugati
Szombat,2025-07-05,Pilates.,12:00-13:00,Völgyes Flávia,nyugati
Péntek,2025-07-04,Pilates.,15:00-16:00,Polányi Petra,nyugati
Vasárnap,2025-07-06,Pilates.,15:45-16:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2025-06-30,Pilates.,16:00-17:00,Polányi Petra,nyugati
Hétfő,2025-06-30,Zumba,16:45-17:45,Kovács Andrea,nyugati
Kedd,2025-07-01,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Kedd,2025-07-01,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Kedd,2025-07-01,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Szerda,2025-07-02,Pilates.,16:00-17:00,Polányi Petra,nyugati
Szerda,2025-07-02,Zumba,16:45-17:45,Kovács Andrea,nyugati
Csütörtök,2025-07-03,Alakformáló,16:00-17:00,Ábrahám Zsanna,nyugati
Csütörtök,2025-07-03,Indoor Cycling ICG,16:30-17:30,Böröcz Anita,nyugati
Csütörtök,2025-07-03,Gerinctorna+stretching,16:45-17:45,Kocsis Kata,nyugati
Péntek,2025-07-04,Alakformáló,16:00-17:00,Polányi Petra,nyugati
Péntek,2025-07-04,Jóga & Stretching,16:45-17:45,Zsombok-Macsári Dzsenifer ,nyugati
Szombat,2025-07-05,Alakformáló,16:00-17:00,Borbély Beatrix,nyugati
Vasárnap,2025-07-06,Stretching,16:45-17:45,Kárpáti Ildikó HU/EN,nyugati
Hétfő,2025-06-30,Alakformáló,17:00-18:00,Polányi Petra,nyugati
Hétfő,2025-06-30,Funkcionális köredzés,17:15-18:15,Balog Bíborka Bella ,nyugati
Hétfő,2025-06-30,Indoor Cycling ICG,17:30-18:30,Csonka Anita ,nyugati
Hétfő,2025-06-30,Pilates,17:45-18:45,Tornai Piroska HU/EN,nyugati
Kedd,2025-07-01,Zsírégető,17:00-18:00,Fazekas Éva,nyugati
Kedd,2025-07-01,Cross Training,17:15-18:15,Keserű Dóri,nyugati
Kedd,2025-07-01,Indoor Cycling ICG,17:30-18:30,Kazi Alex,nyugati
Kedd,2025-07-01,Pilates,17:45-18:45,Kocsis Kata,nyugati
Szerda,2025-07-02,Alakformáló,17:00-18:00,Polányi Petra,nyugati
Szerda,2025-07-02,Funkcionális köredzés,17:15-18:15,Balog Bíborka Bella ,nyugati
Szerda,2025-07-02,Indoor Cycling ICG,17:30-18:30,Csonka Anita ,nyugati
Szerda,2025-07-02,Pilates,17:45-18:45,Tornai Piroska HU/EN,nyugati
Csütörtök,2025-07-03,Zsírégető,17:00-18:00,Fazekas Éva,nyugati
Csütörtök,2025-07-03,Cross Training,17:15-18:15,Keserű Dóri,nyugati
Csütörtök,2025-07-03,Indoor Cycling ICG,17:30-18:30,Kazi Alex,nyugati
Csütörtök,2025-07-03,Pilates,17:45-18:45,Kocsis Kata,nyugati
Péntek,2025-07-04,Hot Iron Cross,17:00-18:00,Radácsy Petra,nyugati
Péntek,2025-07-04,Cross Training,17:15-18:30,Serrano Gergő HU/EN,nyugati
Péntek,2025-07-04,Indoor Cycling ICG,17:30-18:30,Králik Eszter HU/EN,nyugati
Péntek,2025-07-04,Gerinctorna,17:45-18:45,Böröcz Anita,nyugati
Vasárnap,2025-07-06,Alakformáló,17:00-18:00,Berki Betti ,nyugati
Vasárnap,2025-07-06,Jóga,17:45-18:45,Samu Kriszti,nyugati
